meta_analytical_study,studyid,sources,country,lat,lon,crop,crop_type,water_management,rain,irr,n_fer,p_fer,k_fer,texture,sbd,sph,soc,stn,bph,btc,btn,brate,yc_mean,yc_sd,yc_n,yr_mean,yr_sd,yr_n,yi,vi
Han22,312,Yang Ling (2022),China,38.25,109.7833,potato,tubers,irrigation and rain,421,304,150,60,225,sandy loam,1.62,8.1,4.31,0.816666666666667,9.8,764.31,8.45,50,44416.66,2926.48047742,3,49083.33,2937.24463386,3,1.2699973477356,0.801074438604621
Han22,313,Yang Ling (2022),China,38.25,109.7833,potato,tubers,irrigation and rain,421,276,150,60,225,sandy loam,1.62,8.1,4.31,0.816666666666667,9.8,764.31,8.45,10,55680.56,3668.62505672,3,58930.56,3526.52257152,3,0.720657692113777,0.709945625766896
Han22,314,Yang Ling (2022),China,38.25,109.7833,potato,tubers,irrigation and rain,421,276,150,60,225,sandy loam,1.62,8.1,4.31,0.816666666666667,9.8,764.31,8.45,20,55680.56,3668.62505672,3,72819.44,4357.66092848,3,3.3950283593445,1.62718479672945
Han22,315,Yang Ling (2022),China,38.25,109.7833,potato,tubers,irrigation and rain,421,276,150,60,225,sandy loam,1.62,8.1,4.31,0.816666666666667,9.8,764.31,8.45,30,55680.56,3668.62505672,3,69402.78,4153.20116076,3,2.79418045979613,1.31728703682554
Han22,316,Yang Ling (2022),China,38.25,109.7833,potato,tubers,irrigation and rain,421,276,150,60,225,sandy loam,1.62,8.1,4.31,0.816666666666667,9.8,764.31,8.45,50,55680.56,3668.62505672,3,67013.89,4010.24520538,3,2.35288611056201,1.12800608743963
Han22,317,Yang Ling (2022),China,38.25,109.7833,potato,tubers,irrigation and rain,421,331,150,60,225,sandy loam,1.62,8.1,4.31,0.816666666666667,9.8,764.31,8.45,10,57805.56,3808.63493172,3,60888.89,3643.71295538,3,0.66007095728955,0.702974472388095
Han22,318,Yang Ling (2022),China,38.25,109.7833,potato,tubers,irrigation and rain,421,331,150,60,225,sandy loam,1.62,8.1,4.31,0.816666666666667,9.8,764.31,8.45,20,57805.56,3808.63493172,3,77027.78,4609.49641076,3,3.62744973805306,1.7631993001751
Han22,319,Yang Ling (2022),China,38.25,109.7833,potato,tubers,irrigation and rain,421,331,150,60,225,sandy loam,1.62,8.1,4.31,0.816666666666667,9.8,764.31,8.45,30,57805.56,3808.63493172,3,74263.89,4444.09970538,3,3.17303060503157,1.50567693503892
Han22,320,Yang Ling (2022),China,38.25,109.7833,potato,tubers,irrigation and rain,421,331,150,60,225,sandy loam,1.62,8.1,4.31,0.816666666666667,9.8,764.31,8.45,50,57805.56,3808.63493172,3,70333.33,4208.88713386,3,2.49036588491159,1.18349352006096
Han22,321,Yeboah et al. (2017),China,35.466700000000003,104.7333,wheat,grain,rainfed,164,225,50,100,80,sandy loam,1.25666666666667,8.3,7.65,2.11,9.8,585,8.45,15,1539.67,44.44,3,1905.17,40.06,3,6.89315559048999,4.62629949955862
Han22,322,Yeboah et al. (2017),China,35.466700000000003,104.7333,wheat,grain,rainfed,164,225,50,100,80,sandy loam,1.25666666666667,8.3,7.65,2.11,9.8,585,8.45,4.5,1539.67,44.44,3,1852.33,138.77,3,2.42120554069349,1.15518635585707
