meta_analytical_study,studyid,sources,country,lat,lon,experiment_type,crop,crop_type,water_magement,rain,irr,n_fer,p_fer,k_fer,texture,sbd,sph,soc,stn,scn,bph,btc,btn,bcn,brate,yc_mean,yc_sd,yc_n,yr_mean,yr_sd,yr_n,yield_unit,nuec_mean,nuec_sd,nuec_n,nuer_mean,nuer_sd,nuer_n,socc_mean,socc_sd,socc_n,socr_mean,socr_sd,socr_n,phc_mean,phc_sd,phc_n,phr_mean,phr_sd,phr_n,sbdc_mean,sbdc_sd,sbdc_n,sbdr_mean,sbdr_sd,sbdr_n,yi,vi
Han22,317,Yang Ling (2022),China,38.25,109.7833,field,potato,tubers,irrigation and rain,525,331,150,60,225,sandy loam,1.62,8.1,4.31,0.85,11.7469879518072,9.47,764.31,8.1,60.5527123848516,10,57805.56,3808.63493172,3,60888.89,3643.71295538,3,kg/ha/yr,264.74,15.26384944,3,236.9,12.4737326,3,,,,,,,,,,,,,1.42122,0.03087,3,1.35177,0.0192899999999998,3,-0.06945,0.000441686999999997
Han22,318,Yang Ling (2022),China,38.25,109.7833,field,potato,tubers,irrigation and rain,525,331,150,60,225,sandy loam,1.62,8.1,4.31,0.85,11.7469879518072,9.47,764.31,8.1,60.5527123848516,20,57805.56,3808.63493172,3,77027.78,4609.49641076,3,kg/ha/yr,264.74,15.26384944,3,222.23,11.70129842,3,,,,,,,,,,,,,1.42122,0.03087,3,1.31318,0.0385800000000001,3,-0.10804,0.000813791100000001
Han22,319,Yang Ling (2022),China,38.25,109.7833,field,potato,tubers,irrigation and rain,525,331,150,60,225,sandy loam,1.62,8.1,4.31,0.85,11.7469879518072,9.47,764.31,8.1,60.5527123848516,30,57805.56,3808.63493172,3,74263.89,4444.09970538,3,kg/ha/yr,264.74,15.26384944,3,205.81,10.83671974,3,,,,,,,,,,,,,1.42122,0.03087,3,1.29389,0.04244,3,-0.12733,0.000918036833333333
Han22,320,Yang Ling (2022),China,38.25,109.7833,field,potato,tubers,irrigation and rain,525,331,150,60,225,sandy loam,1.62,8.1,4.31,0.85,11.7469879518072,9.47,764.31,8.1,60.5527123848516,50,57805.56,3808.63493172,3,70333.33,4208.88713386,3,kg/ha/yr,264.74,15.26384944,3,243.83,12.83862482,3,,,,,,,,,,,,,1.42122,0.03087,3,1.27074,0.01929,3,-0.15048,0.000441686999999999
Han22,321,Yeboah et al. (2017),China,35.466700000000003,104.7333,field,wheat,grain,rainfed,164,225,50,100,75,sandy loam,1.44,8.3000000000000007,7.65,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,15,1539.67,44.44,3,1905.17,40.06,3,kg/ha/yr,30.7934,2.1873417968,3,38.1034,2.0476508752,3,,,,,,,,,,,,,,,,,,,,
Han22,322,Yeboah et al. (2017),China,35.466700000000003,104.7333,field,wheat,grain,rainfed,164,225,50,100,75,sandy loam,1.44,8.3000000000000007,7.65,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,4.5,1539.67,44.44,3,1852.33,138.77,3,kg/ha/yr,30.7934,2.1873417968,3,37.0466,2.2465671564,3,,,,,,,,,,,,,,,,,,,,
Han22,323,Yeboah et al. (2017),China,35.466700000000003,104.7333,field,wheat,grain,rainfed,252,225,50,100,75,sandy loam,1.44,8.3000000000000007,7.65,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,4.5,1896.89,162.87,3,1944.44,202.08,3,kg/ha/yr,37.9378,1.7754242704,3,38.8888,1.9506516764,3,,,,,,,,,,,,,,,,,,,,
Han22,324,Yeboah et al. (2017),China,35.466700000000003,104.7333,field,wheat,grain,rainfed,252,225,50,100,75,sandy loam,1.44,8.3000000000000007,7.65,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,15,1896.89,162.87,3,2133.33,210.51,3,kg/ha/yr,37.9378,1.7754242704,3,42.6666,2.0062964236,3,,,,,,,,,,,,,,,,,,,,
Han22,325,Zhang et al. (2021),China,31.95,118.83329999999999,pot,tomato,vegetable,irrigation,525,225,52.5,52.5,52.5,clay loam,1.44,5.45,11.83,0.19,62.2631578947368,9.47,467.2,20,60.5527123848516,10,107.8,2.7,3,150,4.7,3,unknown,2.05333333333333,0.118386986666667,3,2.85714285714286,0.15044,3,,,,,,,,,,,,,,,,,,,,
Han22,326,Zhang et al. (2021),China,31.95,118.83329999999999,pot,tomato,vegetable,irrigation,525,225,52.5,52.5,52.5,clay loam,1.44,5.45,11.83,0.19,62.2631578947368,9.47,467.2,23,60.5527123848516,10,107.8,2.7,3,143.1,6.3,3,unknown,2.05333333333333,0.118386986666667,3,2.72571428571429,0.14351976,3,,,,,,,,,,,,,,,,,,,,
Han22,327,Zhang et al. (2021),China,31.95,118.83329999999999,pot,tomato,vegetable,irrigation,525,225,52.5,52.5,52.5,clay loam,1.44,5.45,11.83,0.19,62.2631578947368,9.47,467.2,17,60.5527123848516,10,107.8,2.7,3,146.9,20.7,3,unknown,2.05333333333333,0.118386986666667,3,2.79809523809524,0.147330906666667,3,,,,,,,,,,,,,,,,,,,,
Han22,328,Zhang et al. (2021),China,31.95,118.83329999999999,pot,tomato,vegetable,irrigation,525,225,52.5,52.5,52.5,clay loam,1.44,5.45,11.83,0.19,62.2631578947368,9.47,467.2,30,60.5527123848516,10,100.8,3.7,3,128.1,1.6,3,unknown,1.92,0.11069952,3,2.44,0.12847576,3,,,,,,,,,,,,,,,,,,,,
Han22,329,Zhang et al. (2021),China,31.95,118.83329999999999,pot,tomato,vegetable,irrigation,525,225,52.5,52.5,52.5,clay loam,1.44,5.45,11.83,0.19,62.2631578947368,9.47,467.2,24,60.5527123848516,10,100.8,3.7,3,103.7,6.8,3,unknown,1.92,0.11069952,3,1.9752380952381,0.104004186666667,3,,,,,,,,,,,,,,,,,,,,
Han22,330,Zhang et al. (2021),China,31.95,118.83329999999999,pot,tomato,vegetable,irrigation,525,225,52.5,52.5,52.5,clay loam,1.44,5.45,11.83,0.19,62.2631578947368,9.47,467.2,27,60.5527123848516,10,100.8,3.7,3,135.2,9.1,3,unknown,1.92,0.11069952,3,2.5752380952381,0.135596586666667,3,,,,,,,,,,,,,,,,,,,,
Han22,331,Zhang et al. (2021),China,31.95,118.83329999999999,pot,tomato,vegetable,irrigation,525,225,52.5,52.5,52.5,clay loam,1.44,5.45,11.83,0.19,62.2631578947368,9.47,467.2,18,60.5527123848516,10,75.8,5.3,3,101.4,7.1,3,unknown,1.44380952380952,0.0832442819047619,3,1.93142857142857,0.10169744,3,,,,,,,,,,,,,,,,,,,,
Han22,332,Zhang et al. (2021),China,31.95,118.83329999999999,pot,tomato,vegetable,irrigation,525,225,52.5,52.5,52.5,clay loam,1.44,5.45,11.83,0.19,62.2631578947368,9.47,467.2,15,60.5527123848516,10,75.8,5.3,3,89.4,9.1,3,unknown,1.44380952380952,0.0832442819047619,3,1.70285714285714,0.08966224,3,,,,,,,,,,,,,,,,,,,,
Han22,333,Zhang et al. (2021),China,31.95,118.83329999999999,pot,tomato,vegetable,irrigation,525,225,52.5,52.5,52.5,clay loam,1.44,5.45,11.83,0.19,62.2631578947368,9.47,467.2,21,60.5527123848516,10,75.8,5.3,3,118.1,22.4,3,unknown,1.44380952380952,0.0832442819047619,3,2.24952380952381,0.118446426666667,3,,,,,,,,,,,,,,,,,,,,
Han22,334,Zhang et al. (2021),China,31.95,118.83329999999999,pot,tomato,vegetable,irrigation,525,225,52.5,52.5,52.5,clay loam,1.44,5.45,11.83,0.19,62.2631578947368,9.47,467.2,25,60.5527123848516,10,110.7,6.6,3,122.5,4.4,3,unknown,2.10857142857143,0.121571794285714,3,2.33333333333333,0.122859333333333,3,,,,,,,,,,,,,,,,,,,,
Han22,335,Zhang et al. (2021),China,31.95,118.83329999999999,pot,tomato,vegetable,irrigation,525,225,52.5,52.5,52.5,clay loam,1.44,5.45,11.83,0.19,62.2631578947368,9.47,467.2,31,60.5527123848516,10,110.7,6.6,3,139.7,5.7,3,unknown,2.10857142857143,0.121571794285714,3,2.66095238095238,0.140109786666667,3,,,,,,,,,,,,,,,,,,,,
Han22,336,Zhang et al. (2021),China,31.95,118.83329999999999,pot,tomato,vegetable,irrigation,525,225,52.5,52.5,52.5,clay loam,1.44,5.45,11.83,0.19,62.2631578947368,9.47,467.2,28,60.5527123848516,10,110.7,6.6,3,147.9,6.7,3,unknown,2.10857142857143,0.121571794285714,3,2.81714285714286,0.14833384,3,,,,,,,,,,,,,,,,,,,,
Han22,337,Zhang et al. (2021),China,31.95,118.83329999999999,pot,tomato,vegetable,irrigation,525,225,52.5,52.5,52.5,clay loam,1.44,5.45,11.83,0.19,62.2631578947368,9.47,467.2,29,60.5527123848516,10,123.8,6.9,3,162.9,5.5,3,unknown,2.35809523809524,0.135958339047619,3,3.10285714285714,0.16337784,3,,,,,,,,,,,,,,,,,,,,
Han22,338,Zhang et al. (2021),China,31.95,118.83329999999999,pot,tomato,vegetable,irrigation,525,225,52.5,52.5,52.5,clay loam,1.44,5.45,11.83,0.19,62.2631578947368,9.47,467.2,26,60.5527123848516,10,123.8,6.9,3,140.7,8.9,3,unknown,2.35809523809524,0.135958339047619,3,2.68,0.14111272,3,,,,,,,,,,,,,,,,,,,,
Han22,339,Zhang et al. (2021),China,31.95,118.83329999999999,pot,tomato,vegetable,irrigation,525,225,52.5,52.5,52.5,clay loam,1.44,5.45,11.83,0.19,62.2631578947368,9.47,467.2,32,60.5527123848516,10,123.8,6.9,3,168.2,11.1,3,unknown,2.35809523809524,0.135958339047619,3,3.20380952380952,0.168693386666667,3,,,,,,,,,,,,,,,,,,,,
Han22,340,Zhang et al. (2021),China,31.95,118.83329999999999,pot,tomato,vegetable,irrigation,525,225,52.5,52.5,52.5,clay loam,1.44,5.45,11.83,0.19,62.2631578947368,9.47,467.2,22,60.5527123848516,10,100.8,22.5,3,120.5,7.9,3,unknown,1.92,0.11069952,3,2.2952380952381,0.120853466666667,3,,,,,,,,,,,,,,,,,,,,
Han22,341,Zhang et al. (2021),China,31.95,118.83329999999999,pot,tomato,vegetable,irrigation,525,225,52.5,52.5,52.5,clay loam,1.44,5.45,11.83,0.19,62.2631578947368,9.47,467.2,16,60.5527123848516,10,100.8,22.5,3,116.7,10,3,unknown,1.92,0.11069952,3,2.22285714285714,0.11704232,3,,,,,,,,,,,,,,,,,,,,
Han22,342,Zhang et al. (2021),China,31.95,118.83329999999999,pot,tomato,vegetable,irrigation,525,225,52.5,52.5,52.5,clay loam,1.44,5.45,11.83,0.19,62.2631578947368,9.47,467.2,19,60.5527123848516,10,100.8,22.5,3,124.9,14.2,3,unknown,1.92,0.11069952,3,2.37904761904762,0.125266373333333,3,,,,,,,,,,,,,,,,,,,,
Han22,343,Zhang et al.(2016),China,38.299999999999997,112.7167,field,maize,grain,rainfed,325,225,217,145.5,75,loam,1.29,8.4,4.3,0.4,10.75,8.12,8.46,0.64,13.21875,40,8710,550,3,9830,370,3,kg/ha/yr,40.1382488479263,2.31421087557604,3,45.2995391705069,2.38520193548387,3,4.57,0.68,3,6.11,0.61,3,1.26,0.01,3,1.23,0.08,3,,,,,,,,
Han22,344,Zhang et al.(2016),China,38.299999999999997,112.7167,field,maize,grain,rainfed,325,225,217,145.5,75,loam,1.29,8.4,4.3,0.4,10.75,8.13,6.2,0.63,9.84126984126984,20,8710,550,3,9610,560,3,kg/ha/yr,40.1382488479263,2.31421087557604,3,44.2857142857143,2.33182,3,4.57,0.68,3,8.67,1.75,3,1.26,0.01,3,1.06,0.05,3,,,,,,,,
Han22,345,Zhang et al.(2016),China,38.299999999999997,112.7167,field,maize,grain,rainfed,377,225,217,145.5,75,loam,1.17,8.4,4.3,0.4,10.75,8.38,9.11,0.67,13.5970149253731,40,8500,820,3,9510,640,3,kg/ha/yr,39.1705069124424,2.25841474654378,3,43.8248847926267,2.30755548387097,3,5.54,0.82,3,8.45,0.53,3,1.14,0.07,3,1.1,0.06,3,,,,,,,,
Han22,346,Zhang et al.(2016),China,38.299999999999997,112.7167,field,maize,grain,rainfed,377,225,217,145.5,75,loam,1.17,8.4,4.3,0.4,10.75,8.42,7.7,0.61,12.6229508196721,20,8500,820,3,8490,1710,3,kg/ha/yr,39.1705069124424,2.25841474654378,3,39.1244239631336,2.06005741935484,3,5.54,0.82,3,9.48,0.84,3,1.14,0.07,3,1,0.06,3,,,,,,,,
Han22,347,Zheng et al. (2021),China,41.883299999999998,123.7333,pot,peanut,legumes,irrigation and rain,608.9,225,90,105,90,sandy loam,1.45,7.8,12.5,0.76,16.4473684210526,9.47,200,100,2,0.75,58.9,3.8807443,3,84.27,5.04288534,3,g/pot,12.3247541326637,0.71059602427286,3,17.6333961079724,0.928468838669177,3,,,,,,,,,,,,,,,,,,,,
Han22,348,Zheng et al. (2021),China,41.883299999999998,123.7333,pot,peanut,legumes,irrigation and rain,608.9,225,90,105,90,sandy loam,1.45,7.8,12.5,0.76,16.4473684210526,9.47,200,100,2,1.5,58.9,3.8807443,3,69.31,4.14764902,3,g/pot,12.3247541326637,0.71059602427286,3,14.5030341075539,0.763642757899142,3,,,,,,,,,,,,,,,,,,,,
Han22,349,Zheng et al. (2021),China,41.883299999999998,123.7333,pot,peanut,legumes,irrigation and rain,608.9,225,90,105,90,sandy loam,1.45,7.8,12.5,0.76,16.4473684210526,9.47,200,100,2,0.75,53.78,3.54340286,3,75.55,4.5210631,3,g/pot,11.2534002929483,0.648826047290228,3,15.8087465997071,0.832393743460975,3,,,,,,,,,,,,,,,,,,,,
Han22,350,Zheng et al. (2021),China,41.883299999999998,123.7333,pot,peanut,legumes,irrigation and rain,608.9,225,90,105,90,sandy loam,1.45,7.8,12.5,0.76,16.4473684210526,9.47,200,100,2,1.5,53.78,3.54340286,3,74.06,4.43189852,3,g/pot,11.2534002929483,0.648826047290228,3,15.4969658924461,0.815977242100858,3,,,,,,,,,,,,,,,,,,,,
Han22,351,Zheng et al. (2021),China,41.883299999999998,123.7333,pot,peanut,legumes,irrigation and rain,608.9,225,90,105,90,sandy loam,1.45,7.8,12.5,0.76,16.4473684210526,9.47,200,100,2,0.75,50.21,3.30818627,3,54.19,3.24283798,3,g/pot,10.506382088303,0.605755965683197,3,11.3391922996443,0.59705383134547,3,,,,,,,,,,,,,,,,,,,,
Han22,352,Zheng et al. (2021),China,41.883299999999998,123.7333,pot,peanut,legumes,irrigation and rain,608.9,225,90,105,90,sandy loam,1.45,7.8,12.5,0.76,16.4473684210526,9.47,200,100,2,1.5,50.21,3.30818627,3,57.67,3.45108814,3,g/pot,10.506382088303,0.605755965683197,3,12.0673781125759,0.635395727139569,3,,,,,,,,,,,,,,,,,,,,
Han22,353,Zheng et al. (2021),China,41.883299999999998,123.7333,pot,peanut,legumes,irrigation and rain,312.6,225,90,105,90,sandy loam,1.45,7.8,12.5,0.76,16.4473684210526,9.47,200,100,2,0.75,80.44,5.29995028,3,106.73,6.38693666,3,g/pot,16.831973216154,0.970464247750576,3,22.3331240845365,1.17592831554719,3,,,,,,,,,,,,,,,,,,,,
Han22,354,Zheng et al. (2021),China,41.883299999999998,123.7333,pot,peanut,legumes,irrigation and rain,312.6,225,90,105,90,sandy loam,1.45,7.8,12.5,0.76,16.4473684210526,9.47,200,100,2,1.5,80.44,5.29995028,3,102.64,6.14218288,3,g/pot,16.831973216154,0.970464247750576,3,21.4772965055451,1.13086557020297,3,,,,,,,,,,,,,,,,,,,,
Han22,355,Zheng et al. (2021),China,41.883299999999998,123.7333,pot,peanut,legumes,irrigation and rain,312.6,225,90,105,90,sandy loam,1.45,7.8,12.5,0.76,16.4473684210526,9.47,200,100,2,0.75,64.62,4.25761794,3,98.78,5.91119276,3,g/pot,13.5216572504708,0.779604670433145,3,20.6695961498221,1.08833691567274,3,,,,,,,,,,,,,,,,,,,,
Han22,356,Zheng et al. (2021),China,41.883299999999998,123.7333,pot,peanut,legumes,irrigation and rain,312.6,225,90,105,90,sandy loam,1.45,7.8,12.5,0.76,16.4473684210526,9.47,200,100,2,1.5,64.62,4.25761794,3,100.66,6.02369572,3,g/pot,13.5216572504708,0.779604670433145,3,21.0629838878426,1.10905035363047,3,,,,,,,,,,,,,,,,,,,,
Han22,357,Zheng et al. (2021),China,41.883299999999998,123.7333,pot,peanut,legumes,irrigation and rain,312.6,225,90,105,90,sandy loam,1.45,7.8,12.5,0.76,16.4473684210526,9.47,200,100,2,0.75,57.55,3.79179685,3,73.95,4.4253159,3,g/pot,12.0422682569575,0.694309018623143,3,15.473948524796,0.814765285624608,3,,,,,,,,,,,,,,,,,,,,
Han22,358,Zheng et al. (2021),China,41.883299999999998,123.7333,pot,peanut,legumes,irrigation and rain,312.6,225,90,105,90,sandy loam,1.45,7.8,12.5,0.76,16.4473684210526,9.47,200,100,2,1.5,57.55,3.79179685,3,77.88,4.66049496,3,g/pot,12.0422682569575,0.694309018623143,3,16.2962962962963,0.858065185185185,3,,,,,,,,,,,,,,,,,,,,
Liu22,359,Dong et al. (2015),unknown,unknown,unknown,field,rice,grain,flooded,525,225,200,100,75,unknown,1.44,5.9,9.5,0.85,11.7469879518072,9.81,467.2,8.1,141.050847457627,22.5,7730,480,4,8030,180,4,ton/ha/yr,33.3,2.4,4,40.15,0.9,4,,,,,,,,,,,,,,,,,,,,
Liu22,360,Dong et al. (2015),unknown,unknown,unknown,field,rice,grain,flooded,525,225,200,100,75,sand,1.44,5.9,9.5,0.85,11.7469879518072,10.2,467.2,8.1,47.9439252336449,22.5,7730,480,4,8600,290,4,ton/ha/yr,33.3,2.4,4,43,1.45,4,,,,,,,,,,,,,,,,,,,,
Liu22,361,Dong et al. (2015),unknown,unknown,unknown,field,rice,grain,flooded,525,225,200,100,75,sand,1.44,5.9,9.5,0.85,11.7469879518072,9.81,467.2,8.1,141.050847457627,22.5,7710,1160,4,7920,750,4,ton/ha/yr,38.65,5.8,4,39.6,3.75,4,,,,,,,,,,,,,,,,,,,,
Liu22,362,Dong et al. (2015),unknown,unknown,unknown,field,rice,grain,flooded,525,225,200,100,75,sand,1.44,5.9,9.5,0.85,11.7469879518072,10.2,467.2,8.1,47.9439252336449,22.5,7710,1160,4,8820,790,4,ton/ha/yr,38.65,5.8,4,44.1,3.95,4,,,,,,,,,,,,,,,,,,,,
Liu22,363,Dong et al. (2015),unknown,unknown,unknown,field,rice,grain,flooded,525,225,150,100,75,sand,1.44,5.9,9.5,0.85,11.7469879518072,9.81,467.2,8.1,141.050847457627,22.5,6660,210,4,6800,570,4,ton/ha/yr,,,4,,,4,,,,,,,,,,,,,,,,,,,,
Liu22,364,Dong et al. (2015),unknown,unknown,unknown,field,rice,grain,flooded,525,225,150,100,75,sand,1.44,5.9,9.5,0.85,11.7469879518072,10.2,467.2,8.1,47.9439252336449,22.5,6660,210,4,7980,550,4,ton/ha/yr,,,4,,,4,,,,,,,,,,,,,,,,,,,,
Liu22,365,Dong et al. (2015),unknown,unknown,unknown,field,rice,grain,flooded,525,225,150,100,75,sand,1.44,5.9,9.5,0.85,11.7469879518072,9.81,467.2,8.1,141.050847457627,22.5,6980,520,4,7450,910,4,ton/ha/yr,,,4,,,4,,,,,,,,,,,,,,,,,,,,
Liu22,366,Dong et al. (2015),unknown,unknown,unknown,field,rice,grain,flooded,525,225,150,100,75,sand,1.44,5.9,9.5,0.85,11.7469879518072,10.2,467.2,8.1,47.9439252336449,22.5,6980,520,4,8490,390,4,ton/ha/yr,,,4,,,4,,,,,,,,,,,,,,,,,,,,
Liu22,367,Qu et al. (2012),unknown,unknown,unknown,field,rice,grain,unknown,525,225,0,100,75,unknown,1.44,6.21,9.5,0.85,11.7469879518072,9.85,467.2,8.1,60.5527123848516,20,5080,70,3,5290,440,3,ton/ha/yr,,,3,,,3,,,,,,,,,,,,,,,,,,,,
Liu22,368,Qu et al. (2012),unknown,unknown,unknown,field,rice,grain,unknown,525,225,0,100,75,unknown,1.44,6.21,9.5,0.85,11.7469879518072,9.85,467.2,8.1,60.5527123848516,40,5080,70,3,5000,150,3,ton/ha/yr,,,3,,,3,,,,,,,,,,,,,,,,,,,,
Liu22,369,Qu et al. (2012),unknown,unknown,unknown,field,rice,grain,unknown,525,225,240,100,75,unknown,1.44,6.21,9.5,0.85,11.7469879518072,9.85,467.2,8.1,60.5527123848516,20,7300,430,3,7620,320,3,ton/ha/yr,30.4166666666667,1.79166666666667,3,31.75,1.33333333333333,3,,,,,,,,,,,,,,,,,,,,
Liu22,370,Qu et al. (2012),unknown,unknown,unknown,field,rice,grain,unknown,525,225,240,100,75,unknown,1.44,6.21,9.5,0.85,11.7469879518072,9.85,467.2,8.1,60.5527123848516,40,7300,430,3,7110,630,3,ton/ha/yr,30.4166666666667,1.79166666666667,3,29.625,2.625,3,,,,,,,,,,,,,,,,,,,,
Liu22,371,Qu et al. (2012),unknown,unknown,unknown,field,rice,grain,unknown,525,225,0,100,75,unknown,1.44,6.21,9.5,0.85,11.7469879518072,9.85,467.2,8.1,60.5527123848516,20,6380,400,3,6360,200,3,ton/ha/yr,,,3,,,3,,,,,,,,,,,,,,,,,,,,
Liu22,372,Qu et al. (2012),unknown,unknown,unknown,field,rice,grain,unknown,525,225,0,100,75,unknown,1.44,6.21,9.5,0.85,11.7469879518072,9.85,467.2,8.1,60.5527123848516,40,6380,400,3,6360,710,3,ton/ha/yr,,,3,,,3,,,,,,,,,,,,,,,,,,,,
Liu22,373,Qu et al. (2012),unknown,unknown,unknown,field,rice,grain,unknown,525,225,240,100,75,unknown,1.44,6.21,9.5,0.85,11.7469879518072,9.85,467.2,8.1,60.5527123848516,20,7850,260,3,7740,520,3,ton/ha/yr,32.7083333333333,1.08333333333333,3,32.25,2.16666666666667,3,,,,,,,,,,,,,,,,,,,,
Liu22,374,Qu et al. (2012),unknown,unknown,unknown,field,rice,grain,unknown,525,225,240,100,75,unknown,1.44,6.21,9.5,0.85,11.7469879518072,9.85,467.2,8.1,60.5527123848516,40,7850,260,3,8170,130,3,ton/ha/yr,32.7083333333333,1.08333333333333,3,34.0416666666667,0.541666666666667,3,,,,,,,,,,,,,,,,,,,,
Liu22,375,Qu et al. (2012),unknown,unknown,unknown,field,rice,grain,unknown,525,225,0,100,75,unknown,1.44,4.8899999999999997,9.5,0.85,11.7469879518072,9.85,467.2,8.1,60.5527123848516,20,5600,160,3,5830,600,3,ton/ha/yr,,,3,,,3,,,,,,,,,,,,,,,,,,,,
Liu22,376,Qu et al. (2012),unknown,unknown,unknown,field,rice,grain,unknown,525,225,0,100,75,unknown,1.44,4.8899999999999997,9.5,0.85,11.7469879518072,9.85,467.2,8.1,60.5527123848516,40,5600,160,3,5860,520,3,ton/ha/yr,,,3,,,3,,,,,,,,,,,,,,,,,,,,
Liu22,377,Qu et al. (2012),unknown,unknown,unknown,field,rice,grain,unknown,525,225,240,100,75,unknown,1.44,4.8899999999999997,9.5,0.85,11.7469879518072,9.85,467.2,8.1,60.5527123848516,20,6370,360,3,6600,600,3,ton/ha/yr,26.5416666666667,1.5,3,27.5,2.5,3,,,,,,,,,,,,,,,,,,,,
Liu22,378,Qu et al. (2012),unknown,unknown,unknown,field,rice,grain,unknown,525,225,240,100,75,unknown,1.44,4.8899999999999997,9.5,0.85,11.7469879518072,9.85,467.2,8.1,60.5527123848516,40,6370,360,3,7280,810,3,ton/ha/yr,26.5416666666667,1.5,3,30.3333333333333,3.375,3,,,,,,,,,,,,,,,,,,,,
Liu22,379,Qu et al. (2012),unknown,unknown,unknown,field,rice,grain,unknown,525,225,0,100,75,unknown,1.44,4.8899999999999997,9.5,0.85,11.7469879518072,9.85,467.2,8.1,60.5527123848516,20,6670,140,3,6630,130,3,ton/ha/yr,,,3,,,3,,,,,,,,,,,,,,,,,,,,
Liu22,380,Qu et al. (2012),unknown,unknown,unknown,field,rice,grain,unknown,525,225,0,100,75,unknown,1.44,4.8899999999999997,9.5,0.85,11.7469879518072,9.85,467.2,8.1,60.5527123848516,40,6670,140,3,6800,180,3,ton/ha/yr,,,3,,,3,,,,,,,,,,,,,,,,,,,,
Liu22,381,Qu et al. (2012),unknown,unknown,unknown,field,rice,grain,unknown,525,225,240,100,75,unknown,1.44,4.8899999999999997,9.5,0.85,11.7469879518072,9.85,467.2,8.1,60.5527123848516,20,7920,290,3,8330,140,3,ton/ha/yr,33,1.20833333333333,3,34.7083333333333,0.583333333333333,3,,,,,,,,,,,,,,,,,,,,
Liu22,382,Qu et al. (2012),unknown,unknown,unknown,field,rice,grain,unknown,525,225,240,100,75,unknown,1.44,4.8899999999999997,9.5,0.85,11.7469879518072,9.85,467.2,8.1,60.5527123848516,40,7920,290,3,8550,180,3,ton/ha/yr,33,1.20833333333333,3,35.625,0.75,3,,,,,,,,,,,,,,,,,,,,
Liu22,383,Liu et al. (2016),unknown,unknown,unknown,field,rice,grain,flooded,525,225,150,100,75,unknown,1.44,6.15,9.5,0.85,11.7469879518072,9.8,467.2,8.1,125.942028985507,5.18,5450,220,3,5710,160,3,ton/ha/yr,30.2777777777778,1.22222222222222,3,38.0666666666667,0.888888888888889,3,,,,,,,,,,,,,,,,,,,,
Liu22,384,Liu et al. (2016),unknown,unknown,unknown,field,rice,grain,flooded,525,225,150,100,75,unknown,1.44,6.16,9.5,0.85,11.7469879518072,10.2,467.2,8.1,56.1842105263158,10.5,5450,220,3,6030,250,3,ton/ha/yr,30.2777777777778,1.22222222222222,3,40.2,1.38888888888889,3,,,,,,,,,,,,,,,,,,,,
Liu22,385,Liu et al. (2016),unknown,unknown,unknown,field,rice,grain,flooded,525,225,180,100,75,unknown,1.44,6.16,9.5,0.85,11.7469879518072,9.8,467.2,8.1,125.942028985507,5.18,8320,300,3,8690,240,3,ton/ha/yr,46.2222222222222,1.66666666666667,3,48.2777777777778,1.33333333333333,3,,,,,,,,,,,,,,,,,,,,
Liu22,386,Liu et al. (2016),unknown,unknown,unknown,field,rice,grain,flooded,525,225,180,100,75,unknown,1.44,6.16,9.5,0.85,11.7469879518072,10.2,467.2,8.1,56.1842105263158,10.5,8320,300,3,9030,350,3,ton/ha/yr,46.2222222222222,1.66666666666667,3,50.1666666666667,1.94444444444444,3,,,,,,,,,,,,,,,,,,,,
Liu22,387,Zhang et al. (2010),unknown,unknown,unknown,field,rice,grain,irrigation,525,225,300,100,75,unknown,1.44,6.5,9.5,0.85,11.7469879518072,10.4,467.2,8.1,79.1525423728814,10,9100,630,3,9900,220,3,ton/ha/yr,28.6666666666667,,3,33,,3,,,,,,,,,,,,,,,,,,,,
Liu22,388,Zhang et al. (2010),unknown,unknown,unknown,field,rice,grain,irrigation,525,225,300,100,75,unknown,1.44,6.5,9.5,0.85,11.7469879518072,10.4,467.2,8.1,79.1525423728814,40,9100,630,3,10200,360,3,ton/ha/yr,28.6666666666667,,3,34,,3,,,,,,,,,,,,,,,,,,,,
Liu22,389,Zhang et al. (2010),unknown,unknown,unknown,field,rice,grain,irrigation,525,225,0,100,75,unknown,1.44,6.5,9.5,0.85,11.7469879518072,10.4,467.2,8.1,79.1525423728814,10,8600,380,3,9600,190,3,ton/ha/yr,,1.26666666666667,3,,0.633333333333333,3,,,,,,,,,,,,,,,,,,,,
Liu22,390,Zhang et al. (2010),unknown,unknown,unknown,field,rice,grain,irrigation,525,225,0,100,75,unknown,1.44,6.5,9.5,0.85,11.7469879518072,10.4,467.2,8.1,79.1525423728814,40,8600,380,3,9800,260,3,ton/ha/yr,,1.26666666666667,3,,0.866666666666667,3,,,,,,,,,,,,,,,,,,,,
Liu22,391,Sun et al. (2019),unknown,unknown,unknown,pot,rice,grain,flooded,525,225,240,100,75,unknown,1.44,6.38,9.5,0.85,11.7469879518072,9.51,467.2,8.1,60.5527123848516,20,11.1,0.9,3,9.7,0.5,3,unknown,46.25,3.75,3,40.4166666666667,2.08333333333333,3,,,,,,,,,,,,,,,,,,,,
