meta_analytical_study,studyid,lat,lon,experiment_type,crop,crop_type,water_management,rain,irr,n_fer,p_fer,k_fer,texture,sbd,sph,soc,stn,bph,btc,btn,brate,sbdc_mean,sbdc_sd,sbdc_n,sbdr_mean,sbdr_sd,sbdr_n,clayall,sandall,clay,sand,rain_scaled,irr_scaled,n_fer_scaled,p_fer_scaled,k_fer_scaled,sbd_scaled,sph_scaled,soc_scaled,stn_scaled,bph_scaled,btc_scaled,btn_scaled,brate_scaled,clay_scaled,sand_scaled
Wu22,2155,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,0,1.23,0.0840370318257588,,1.34,0.0853661941998236,,25.32284382,16.1537296,25.32284382,16.1537296,-0.0689283608888192,-0.116191829706852,-0.542145864969137,0.115519806874158,-0.209336408276515,-1.28479076220819,-1.58267441218776,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,-0.157860766989724,-1.01185077926119
Wu22,2156,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,2.5,1.23,0.0840370318257588,,1.33,0.0847291330490786,,25.32284382,16.1537296,25.32284382,16.1537296,-0.0689283608888192,-0.116191829706852,-0.542145864969137,0.115519806874158,-0.209336408276515,-1.28479076220819,-1.58267441218776,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.77345243502019,-0.157860766989724,-1.01185077926119
Wu22,2157,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,5,1.23,0.0840370318257588,,1.29,0.0821808884460988,,25.32284382,16.1537296,25.32284382,16.1537296,-0.0689283608888192,-0.116191829706852,-0.542145864969137,0.115519806874158,-0.209336408276515,-1.28479076220819,-1.58267441218776,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.657656207956533,-0.157860766989724,-1.01185077926119
Wu22,2158,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,10,1.23,0.0840370318257588,,1.22,0.0777214603908841,,25.32284382,16.1537296,25.32284382,16.1537296,-0.0689283608888192,-0.116191829706852,-0.542145864969137,0.115519806874158,-0.209336408276515,-1.28479076220819,-1.58267441218776,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.42606375382922,-0.157860766989724,-1.01185077926119
Wu22,2159,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,20,1.23,0.0840370318257588,,1.17,0.0745361546371594,,25.32284382,16.1537296,25.32284382,16.1537296,-0.0689283608888192,-0.116191829706852,-0.542145864969137,0.115519806874158,-0.209336408276515,-1.28479076220819,-1.58267441218776,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.0371211544254073,-0.157860766989724,-1.01185077926119
Wu22,2160,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,30,1.23,0.0840370318257588,,1,0.0637061150744952,,25.32284382,16.1537296,25.32284382,16.1537296,-0.0689283608888192,-0.116191829706852,-0.542145864969137,0.115519806874158,-0.209336408276515,-1.28479076220819,-1.58267441218776,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.500306062680034,-0.157860766989724,-1.01185077926119
Wu22,2161,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,40,1.23,0.0840370318257588,,0.91,0.0579725647177906,,25.32284382,16.1537296,25.32284382,16.1537296,-0.0689283608888192,-0.116191829706852,-0.542145864969137,0.115519806874158,-0.209336408276515,-1.28479076220819,-1.58267441218776,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.963490970934661,-0.157860766989724,-1.01185077926119
Wu22,2162,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,0,1.23,0.0840370318257588,,1.29,0.0821808884460988,,25.32284382,16.1537296,25.32284382,16.1537296,-0.0689283608888192,-0.116191829706852,-0.542145864969137,0.115519806874158,-0.209336408276515,-1.28479076220819,-1.58267441218776,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,-0.157860766989724,-1.01185077926119
Wu22,2163,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,2.5,1.23,0.0840370318257588,,1.21,0.0770843992401392,,25.32284382,16.1537296,25.32284382,16.1537296,-0.0689283608888192,-0.116191829706852,-0.542145864969137,0.115519806874158,-0.209336408276515,-1.28479076220819,-1.58267441218776,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.77345243502019,-0.157860766989724,-1.01185077926119
Wu22,2164,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,5,1.23,0.0840370318257588,,1.16,0.0738990934864144,,25.32284382,16.1537296,25.32284382,16.1537296,-0.0689283608888192,-0.116191829706852,-0.542145864969137,0.115519806874158,-0.209336408276515,-1.28479076220819,-1.58267441218776,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.657656207956533,-0.157860766989724,-1.01185077926119
Wu22,2165,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,10,1.23,0.0840370318257588,,1.12,0.0713508488834346,,25.32284382,16.1537296,25.32284382,16.1537296,-0.0689283608888192,-0.116191829706852,-0.542145864969137,0.115519806874158,-0.209336408276515,-1.28479076220819,-1.58267441218776,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.42606375382922,-0.157860766989724,-1.01185077926119
Wu22,2166,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,20,1.23,0.0840370318257588,,1.07,0.0681655431297099,,25.32284382,16.1537296,25.32284382,16.1537296,-0.0689283608888192,-0.116191829706852,-0.542145864969137,0.115519806874158,-0.209336408276515,-1.28479076220819,-1.58267441218776,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.0371211544254073,-0.157860766989724,-1.01185077926119
Wu22,2167,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,30,1.23,0.0840370318257588,,1.09,0.0694396654311998,,25.32284382,16.1537296,25.32284382,16.1537296,-0.0689283608888192,-0.116191829706852,-0.542145864969137,0.115519806874158,-0.209336408276515,-1.28479076220819,-1.58267441218776,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.500306062680034,-0.157860766989724,-1.01185077926119
Wu22,2168,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,40,1.23,0.0840370318257588,,1,0.0637061150744952,,25.32284382,16.1537296,25.32284382,16.1537296,-0.0689283608888192,-0.116191829706852,-0.542145864969137,0.115519806874158,-0.209336408276515,-1.28479076220819,-1.58267441218776,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.963490970934661,-0.157860766989724,-1.01185077926119
Wu22,2169,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,0,1.23,0.0840370318257588,,1.24,0.078995582692374,,25.32284382,16.1537296,25.32284382,16.1537296,-0.0689283608888192,-0.116191829706852,-0.542145864969137,0.115519806874158,-0.209336408276515,-1.28479076220819,-1.58267441218776,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,-0.157860766989724,-1.01185077926119
Wu22,2170,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,2.5,1.23,0.0840370318257588,,1.21,0.0770843992401392,,25.32284382,16.1537296,25.32284382,16.1537296,-0.0689283608888192,-0.116191829706852,-0.542145864969137,0.115519806874158,-0.209336408276515,-1.28479076220819,-1.58267441218776,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.77345243502019,-0.157860766989724,-1.01185077926119
Wu22,2171,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,5,1.23,0.0840370318257588,,1.2,0.0764473380893942,,25.32284382,16.1537296,25.32284382,16.1537296,-0.0689283608888192,-0.116191829706852,-0.542145864969137,0.115519806874158,-0.209336408276515,-1.28479076220819,-1.58267441218776,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.657656207956533,-0.157860766989724,-1.01185077926119
Wu22,2172,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,10,1.23,0.0840370318257588,,1.22,0.0777214603908841,,25.32284382,16.1537296,25.32284382,16.1537296,-0.0689283608888192,-0.116191829706852,-0.542145864969137,0.115519806874158,-0.209336408276515,-1.28479076220819,-1.58267441218776,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.42606375382922,-0.157860766989724,-1.01185077926119
Wu22,2173,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,20,1.23,0.0840370318257588,,1.13,0.0719879100341796,,25.32284382,16.1537296,25.32284382,16.1537296,-0.0689283608888192,-0.116191829706852,-0.542145864969137,0.115519806874158,-0.209336408276515,-1.28479076220819,-1.58267441218776,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.0371211544254073,-0.157860766989724,-1.01185077926119
Wu22,2174,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,30,1.23,0.0840370318257588,,1.1,0.0700767265819447,,25.32284382,16.1537296,25.32284382,16.1537296,-0.0689283608888192,-0.116191829706852,-0.542145864969137,0.115519806874158,-0.209336408276515,-1.28479076220819,-1.58267441218776,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.500306062680034,-0.157860766989724,-1.01185077926119
Wu22,2175,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,40,1.23,0.0840370318257588,,1.1,0.0700767265819447,,25.32284382,16.1537296,25.32284382,16.1537296,-0.0689283608888192,-0.116191829706852,-0.542145864969137,0.115519806874158,-0.209336408276515,-1.28479076220819,-1.58267441218776,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.963490970934661,-0.157860766989724,-1.01185077926119
Wu22,2176,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,0,1.23,0.0840370318257588,,1.22,0.0777214603908841,,25.32284382,16.1537296,25.32284382,16.1537296,-0.0689283608888192,-0.116191829706852,-0.542145864969137,0.115519806874158,-0.209336408276515,-1.28479076220819,-1.58267441218776,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,-0.157860766989724,-1.01185077926119
Wu22,2177,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,2.5,1.23,0.0840370318257588,,1.17,0.0745361546371594,,25.32284382,16.1537296,25.32284382,16.1537296,-0.0689283608888192,-0.116191829706852,-0.542145864969137,0.115519806874158,-0.209336408276515,-1.28479076220819,-1.58267441218776,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.77345243502019,-0.157860766989724,-1.01185077926119
Wu22,2178,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,5,1.23,0.0840370318257588,,1.19,0.0758102769386493,,25.32284382,16.1537296,25.32284382,16.1537296,-0.0689283608888192,-0.116191829706852,-0.542145864969137,0.115519806874158,-0.209336408276515,-1.28479076220819,-1.58267441218776,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.657656207956533,-0.157860766989724,-1.01185077926119
Wu22,2179,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,10,1.23,0.0840370318257588,,1.09,0.0694396654311998,,25.32284382,16.1537296,25.32284382,16.1537296,-0.0689283608888192,-0.116191829706852,-0.542145864969137,0.115519806874158,-0.209336408276515,-1.28479076220819,-1.58267441218776,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.42606375382922,-0.157860766989724,-1.01185077926119
Wu22,2180,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,20,1.23,0.0840370318257588,,1.08,0.0688026042804548,,25.32284382,16.1537296,25.32284382,16.1537296,-0.0689283608888192,-0.116191829706852,-0.542145864969137,0.115519806874158,-0.209336408276515,-1.28479076220819,-1.58267441218776,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.0371211544254073,-0.157860766989724,-1.01185077926119
Wu22,2181,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,30,1.23,0.0840370318257588,,1.03,0.06561729852673,,25.32284382,16.1537296,25.32284382,16.1537296,-0.0689283608888192,-0.116191829706852,-0.542145864969137,0.115519806874158,-0.209336408276515,-1.28479076220819,-1.58267441218776,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.500306062680034,-0.157860766989724,-1.01185077926119
Wu22,2182,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,40,1.23,0.0840370318257588,,1.01,0.0643431762252401,,25.32284382,16.1537296,25.32284382,16.1537296,-0.0689283608888192,-0.116191829706852,-0.542145864969137,0.115519806874158,-0.209336408276515,-1.28479076220819,-1.58267441218776,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.963490970934661,-0.157860766989724,-1.01185077926119
Wu22,2183,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,0,1.23,0.0840370318257588,,1.21,0.0770843992401392,,25.32284382,16.1537296,25.32284382,16.1537296,-0.0689283608888192,-0.116191829706852,-0.542145864969137,0.115519806874158,-0.209336408276515,-1.28479076220819,-1.58267441218776,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,-0.157860766989724,-1.01185077926119
Wu22,2184,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,2.5,1.23,0.0840370318257588,,1.2,0.0764473380893942,,25.32284382,16.1537296,25.32284382,16.1537296,-0.0689283608888192,-0.116191829706852,-0.542145864969137,0.115519806874158,-0.209336408276515,-1.28479076220819,-1.58267441218776,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.77345243502019,-0.157860766989724,-1.01185077926119
Wu22,2185,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,5,1.23,0.0840370318257588,,1.17,0.0745361546371594,,25.32284382,16.1537296,25.32284382,16.1537296,-0.0689283608888192,-0.116191829706852,-0.542145864969137,0.115519806874158,-0.209336408276515,-1.28479076220819,-1.58267441218776,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.657656207956533,-0.157860766989724,-1.01185077926119
Wu22,2186,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,10,1.23,0.0840370318257588,,1.16,0.0738990934864144,,25.32284382,16.1537296,25.32284382,16.1537296,-0.0689283608888192,-0.116191829706852,-0.542145864969137,0.115519806874158,-0.209336408276515,-1.28479076220819,-1.58267441218776,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.42606375382922,-0.157860766989724,-1.01185077926119
Wu22,2187,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,20,1.23,0.0840370318257588,,1.17,0.0745361546371594,,25.32284382,16.1537296,25.32284382,16.1537296,-0.0689283608888192,-0.116191829706852,-0.542145864969137,0.115519806874158,-0.209336408276515,-1.28479076220819,-1.58267441218776,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.0371211544254073,-0.157860766989724,-1.01185077926119
Wu22,2188,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,30,1.23,0.0840370318257588,,1.08,0.0688026042804548,,25.32284382,16.1537296,25.32284382,16.1537296,-0.0689283608888192,-0.116191829706852,-0.542145864969137,0.115519806874158,-0.209336408276515,-1.28479076220819,-1.58267441218776,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.500306062680034,-0.157860766989724,-1.01185077926119
Wu22,2189,28.6,116.4,unknown,unknown,tubers,rainfed,136.1181056,225,90,100,80,silt loam,0.99,4.26829836833333,9.5,0.95,9.8,489.6,9.8,40,1.23,0.0840370318257588,,1.09,0.0694396654311998,,25.32284382,16.1537296,25.32284382,16.1537296,-0.0689283608888192,-0.116191829706852,-0.542145864969137,0.115519806874158,-0.209336408276515,-1.28479076220819,-1.58267441218776,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.963490970934661,-0.157860766989724,-1.01185077926119
Wu22,2054,34.9,127.6,unknown,unknown,vegetable,rainfed,107.6649443,225,0,100,80,unknown,1.29,6.03666666666667,9.5,0.95,9.8,489.6,9.8,0,1.73,0.11819842687688,,1.33816,0.0852489749480865,,,,27.773342545,25.80779436,-0.190051887973432,-0.116191829706852,-1.35495621290769,0.115519806874158,-0.209336408276515,0.308523599042102,-0.209520394165813,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,0.194200076086312,-0.0801865789993993
Wu22,2055,34.9,127.6,unknown,unknown,vegetable,rainfed,107.6649443,225,0,100,80,unknown,1.29,6.03666666666667,9.5,0.95,9.8,489.6,9.8,10,1.73,0.11819842687688,,1.24155,0.0790943271707395,,,,27.773342545,25.80779436,-0.190051887973432,-0.116191829706852,-1.35495621290769,0.115519806874158,-0.209336408276515,0.308523599042102,-0.209520394165813,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.42606375382922,0.194200076086312,-0.0801865789993993
Wu22,2056,34.9,127.6,unknown,unknown,vegetable,rainfed,107.6649443,225,320,100,80,unknown,1.29,6.03666666666667,9.5,0.95,9.8,489.6,9.8,0,1.73,0.11819842687688,,1.343,0.085557312545047,,,,27.773342545,25.80779436,-0.190051887973432,-0.116191829706852,1.53503613531829,0.115519806874158,-0.209336408276515,0.308523599042102,-0.209520394165813,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,0.194200076086312,-0.0801865789993993
