meta_analytical_study,studyid,sources,country,lat,lon,experiment_type,crop,crop_type,water_management,rain,irr,n_fer,p_fer,k_fer,texture,sbd,sph,soc,stn,scn,bph,btc,btn,bcn,brate,yc_mean,yc_sd,yc_n,yr_mean,yr_sd,yr_n,rain_scaled,irr_scaled,n_fer_scaled,p_fer_scaled,k_fer_scaled,sbd_scaled,sph_scaled,soc_scaled,stn_scaled,scn_scaled,bph_scaled,btc_scaled,btn_scaled,bcn_scaled,brate_scaled
Liu22,427,Rong et al. (2020),unknown,unknown,unknown,field,rice,grain,unknown,421,225,181,100,80,unknown,1.44,4.67,9.4,0.95,10.75,9.21,585,8.45,60.5527123848516,20,8390,1108.54,3,10200,834.800000000001,3,-0.257663963630073,-0.0571257815809997,-0.119703637233153,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-1.46719563632458,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,-0.43488054075885,-0.215692948539179,0.0525641651425646,-0.0538254866784276,0.129879964282414
Liu22,428,Rong et al. (2020),unknown,unknown,unknown,field,rice,grain,unknown,421,225,181,100,80,unknown,1.44,4.67,9.4,0.95,10.75,9.21,585,8.45,60.5527123848516,20,8390,1108.54,3,10380,1164,3,-0.257663963630073,-0.0571257815809997,-0.119703637233153,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-1.46719563632458,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,-0.43488054075885,-0.215692948539179,0.0525641651425646,-0.0538254866784276,0.129879964282414
Liu22,432,Xiao et al. (2018),unknown,unknown,unknown,field,rice,grain,irrigation,421,225,292.8,100,80,unknown,1.44,7.4,9.4,0.95,10.75,10.1,585,8.45,56.8,20,5371,584,3,6662,199,3,-0.257663963630073,-0.0571257815809997,1.01689601823521,-0.0941725064368832,-0.140877564154201,0.0657592759644157,0.685134449498528,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,0.687144625934015,-0.215692948539179,0.0525641651425646,-0.226411934188796,0.129879964282414
Liu22,433,Xiao et al. (2018),unknown,unknown,unknown,field,rice,grain,irrigation,421,225,292.8,100,80,unknown,1.44,7.4,9.4,0.95,10.75,10.1,585,8.45,56.8,40,5371,584,3,7321,843,3,-0.257663963630073,-0.0571257815809997,1.01689601823521,-0.0941725064368832,-0.140877564154201,0.0657592759644157,0.685134449498528,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,0.687144625934015,-0.215692948539179,0.0525641651425646,-0.226411934188796,1.49003667643798
Liu22,434,Dong et al. (2013),unknown,unknown,unknown,field,rice,grain,flooded,421,225,150,100,80,sand,1.44,5.2,9.4,0.95,10.75,10.2,585,8.45,47.9439252336449,22.5,10510,510,3,11940,520,3,-0.257663963630073,-0.0571257815809997,-0.434860965672503,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-1.04934400794134,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,0.813214869382651,-0.215692948539179,0.0525641651425646,-0.633700936399897,0.29989955330186
Liu22,435,Dong et al. (2013),unknown,unknown,unknown,field,rice,grain,flooded,421,225,150,100,80,sand,1.44,5.2,9.4,0.95,10.75,9.81,585,8.45,141.016949152542,22.5,10510,510,3,10950,110,3,-0.257663963630073,-0.0571257815809997,-0.434860965672503,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-1.04934400794134,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,0.32154091993297,-0.215692948539179,0.0525641651425646,3.64670771470042,0.29989955330186
Liu22,436,Dong et al. (2013),unknown,unknown,unknown,field,rice,grain,flooded,421,225,150,100,80,sand,1.44,5.2,9.4,0.95,10.75,10.2,585,8.45,47.9439252336449,22.5,9500,150,3,10098,332,3,-0.257663963630073,-0.0571257815809997,-0.434860965672503,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-1.04934400794134,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,0.813214869382651,-0.215692948539179,0.0525641651425646,-0.633700936399897,0.29989955330186
Liu22,437,Dong et al. (2013),unknown,unknown,unknown,field,rice,grain,flooded,421,225,150,100,80,sand,1.44,5.2,9.4,0.95,10.75,9.81,585,8.45,141.016949152542,22.5,9500,150,3,9840,400,3,-0.257663963630073,-0.0571257815809997,-0.434860965672503,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-1.04934400794134,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,0.32154091993297,-0.215692948539179,0.0525641651425646,3.64670771470042,0.29989955330186
Liu22,438,Zhang et al. (2012),unknown,unknown,unknown,field,rice,grain,flooded,421,225,0,100,80,unknown,1.44,5.99,9.4,0.95,10.75,10.4,585,8.45,60.5527123848516,20,8380,90,3,8180,60,3,-0.257663963630073,-0.0571257815809997,-1.95981578070161,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-0.426508561860659,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,1.06535535627993,-0.215692948539179,0.0525641651425646,-0.0538254866784276,0.129879964282414
Liu22,439,Zhang et al. (2012),unknown,unknown,unknown,field,rice,grain,flooded,421,225,0,100,80,unknown,1.44,5.99,9.4,0.95,10.75,10.4,585,8.45,60.5527123848516,40,8380,90,3,8290,20,3,-0.257663963630073,-0.0571257815809997,-1.95981578070161,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-0.426508561860659,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,1.06535535627993,-0.215692948539179,0.0525641651425646,-0.0538254866784276,1.49003667643798
Liu22,440,Zhang et al. (2012),unknown,unknown,unknown,field,rice,grain,flooded,421,225,240,100,80,unknown,1.44,5.99,9.4,0.95,10.75,10.4,585,8.45,60.5527123848516,20,9040,60,3,9000,90,3,-0.257663963630073,-0.0571257815809997,0.480111923344964,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-0.426508561860659,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,1.06535535627993,-0.215692948539179,0.0525641651425646,-0.0538254866784276,0.129879964282414
Liu22,441,Zhang et al. (2012),unknown,unknown,unknown,field,rice,grain,flooded,421,225,240,100,80,unknown,1.44,5.99,9.4,0.95,10.75,10.4,585,8.45,60.5527123848516,40,9040,60,3,9100,150,3,-0.257663963630073,-0.0571257815809997,0.480111923344964,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-0.426508561860659,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,1.06535535627993,-0.215692948539179,0.0525641651425646,-0.0538254866784276,1.49003667643798
Liu22,442,Zhang et al. (2012),unknown,unknown,unknown,field,rice,grain,flooded,421,225,0,100,80,unknown,1.44,5.99,9.4,0.95,10.75,10.4,585,8.45,60.5527123848516,20,6120,600,3,5810,1050,3,-0.257663963630073,-0.0571257815809997,-1.95981578070161,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-0.426508561860659,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,1.06535535627993,-0.215692948539179,0.0525641651425646,-0.0538254866784276,0.129879964282414
Liu22,443,Zhang et al. (2012),unknown,unknown,unknown,field,rice,grain,flooded,421,225,0,100,80,unknown,1.44,5.99,9.4,0.95,10.75,10.4,585,8.45,60.5527123848516,40,6120,600,3,5330,280,3,-0.257663963630073,-0.0571257815809997,-1.95981578070161,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-0.426508561860659,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,1.06535535627993,-0.215692948539179,0.0525641651425646,-0.0538254866784276,1.49003667643798
Liu22,444,Zhang et al. (2012),unknown,unknown,unknown,field,rice,grain,flooded,421,225,240,100,80,unknown,1.44,5.99,9.4,0.95,10.75,10.4,585,8.45,60.5527123848516,20,9160,550,3,9060,1140,3,-0.257663963630073,-0.0571257815809997,0.480111923344964,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-0.426508561860659,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,1.06535535627993,-0.215692948539179,0.0525641651425646,-0.0538254866784276,0.129879964282414
Liu22,445,Zhang et al. (2012),unknown,unknown,unknown,field,rice,grain,flooded,421,225,240,100,80,unknown,1.44,5.99,9.4,0.95,10.75,10.4,585,8.45,60.5527123848516,40,9160,550,3,8950,280,3,-0.257663963630073,-0.0571257815809997,0.480111923344964,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-0.426508561860659,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,1.06535535627993,-0.215692948539179,0.0525641651425646,-0.0538254866784276,1.49003667643798
Liu22,450,Zhang et al. (2018),unknown,unknown,unknown,field,rice,grain,flooded,421,225,270,100,80,silt,1.44,5.1,9.4,0.95,10.75,9.8,585,8.45,52.1359223300971,2.8,7910,220,3,8510,100,3,-0.257663963630073,-0.0571257815809997,0.785102886350786,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-1.12818393782497,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,0.308933895588106,-0.215692948539179,0.0525641651425646,-0.440911878072135,-1.03985480817138
Liu22,455,Wu et al. (2019),unknown,unknown,unknown,field,rice,grain,flooded,421,225,225,100,80,sand,1.44,8.1,9.4,0.95,10.75,9.1,585,8.45,60.5527123848516,4.5,7140,970,3,6710,1288,3,-0.257663963630073,-0.0571257815809997,0.327616441842053,-0.0941725064368832,-0.140877564154201,0.0657592759644157,1.23701395868394,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,-0.573557808552352,-0.215692948539179,0.0525641651425646,-0.0538254866784276,-0.924241487638153
Liu22,456,Wang et al. (2018),unknown,unknown,unknown,field,rice,grain,flooded,421,225,95,100,80,clay,1.44,6.5,9.4,0.95,10.75,9.8,585,8.45,40.4285714285714,8,4630,640,3,4910,520,3,-0.257663963630073,-0.0571257815809997,-0.99401106451651,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-0.0244249194541445,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,0.308933895588106,-0.215692948539179,0.0525641651425646,-0.979330465653695,-0.686214063010928
Liu22,457,Wang et al. (2018),unknown,unknown,unknown,field,rice,grain,flooded,421,225,95,100,80,clay,1.44,6.5,9.4,0.95,10.75,9.8,585,8.45,40.4285714285714,8,4670,200,3,5060,260,3,-0.257663963630073,-0.0571257815809997,-0.99401106451651,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-0.0244249194541445,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,0.308933895588106,-0.215692948539179,0.0525641651425646,-0.979330465653695,-0.686214063010928
Liu22,458,Wang et al. (2018),unknown,unknown,unknown,field,rice,grain,flooded,421,225,95,100,80,clay,1.44,6.5,9.4,0.95,10.75,9.8,585,8.45,40.4285714285714,8,6730,940,3,6970,210,3,-0.257663963630073,-0.0571257815809997,-0.99401106451651,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-0.0244249194541445,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,0.308933895588106,-0.215692948539179,0.0525641651425646,-0.979330465653695,-0.686214063010928
Liu22,459,Wang et al. (2018),unknown,unknown,unknown,field,rice,grain,flooded,421,225,95,100,80,clay,1.44,6.5,9.4,0.95,10.75,9.8,585,8.45,40.4285714285714,8,6830,190,3,7200,140,3,-0.257663963630073,-0.0571257815809997,-0.99401106451651,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-0.0244249194541445,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,0.308933895588106,-0.215692948539179,0.0525641651425646,-0.979330465653695,-0.686214063010928
Liu22,460,Liu et al. (2019),unknown,unknown,unknown,field,rice,grain,flooded,421,225,0,100,80,silt,1.44,6,9.4,0.95,10.75,10.4,585,8.45,60.5527123848516,20,8277,163,3,5110,3160,3,-0.257663963630073,-0.0571257815809997,-1.95981578070161,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-0.418624568872296,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,1.06535535627993,-0.215692948539179,0.0525641651425646,-0.0538254866784276,0.129879964282414
Liu22,461,Liu et al. (2019),unknown,unknown,unknown,field,rice,grain,flooded,421,225,0,100,80,silt,1.44,6,9.4,0.95,10.75,10.4,585,8.45,60.5527123848516,40,8277,163,3,8190,165,3,-0.257663963630073,-0.0571257815809997,-1.95981578070161,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-0.418624568872296,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,1.06535535627993,-0.215692948539179,0.0525641651425646,-0.0538254866784276,1.49003667643798
Liu22,462,Liu et al. (2019),unknown,unknown,unknown,field,rice,grain,flooded,421,225,240,100,80,silt,1.44,6,9.4,0.95,10.75,10.4,585,8.45,60.5527123848516,20,9009,82,3,9007,82,3,-0.257663963630073,-0.0571257815809997,0.480111923344964,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-0.418624568872296,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,1.06535535627993,-0.215692948539179,0.0525641651425646,-0.0538254866784276,0.129879964282414
Liu22,463,Liu et al. (2019),unknown,unknown,unknown,field,rice,grain,flooded,421,225,240,100,80,silt,1.44,6,9.4,0.95,10.75,10.4,585,8.45,60.5527123848516,40,9009,82,3,9005,246,3,-0.257663963630073,-0.0571257815809997,0.480111923344964,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-0.418624568872296,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,1.06535535627993,-0.215692948539179,0.0525641651425646,-0.0538254866784276,1.49003667643798
Liu22,464,Liu et al. (2019),unknown,unknown,unknown,field,rice,grain,flooded,421,225,0,100,80,silt,1.44,6,9.4,0.95,10.75,10.4,585,8.45,60.5527123848516,20,6049.8,655.7,3,5720,1147.66,3,-0.257663963630073,-0.0571257815809997,-1.95981578070161,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-0.418624568872296,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,1.06535535627993,-0.215692948539179,0.0525641651425646,-0.0538254866784276,0.129879964282414
Liu22,465,Liu et al. (2019),unknown,unknown,unknown,field,rice,grain,flooded,421,225,0,100,80,silt,1.44,6,9.4,0.95,10.75,10.4,585,8.45,60.5527123848516,40,6049.8,655.7,3,5308.5,327.5,3,-0.257663963630073,-0.0571257815809997,-1.95981578070161,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-0.418624568872296,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,1.06535535627993,-0.215692948539179,0.0525641651425646,-0.0538254866784276,1.49003667643798
Liu22,466,Liu et al. (2019),unknown,unknown,unknown,field,rice,grain,flooded,421,225,150,100,80,silt,1.44,6,9.4,0.95,10.75,10.4,585,8.45,60.5527123848516,20,9159,491.9,3,8993.36,1229.54,3,-0.257663963630073,-0.0571257815809997,-0.434860965672503,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-0.418624568872296,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,1.06535535627993,-0.215692948539179,0.0525641651425646,-0.0538254866784276,0.129879964282414
Liu22,467,Liu et al. (2019),unknown,unknown,unknown,field,rice,grain,flooded,421,225,150,100,80,silt,1.44,6,9.4,0.95,10.75,10.4,585,8.45,60.5527123848516,40,9159,491.9,3,8991.6,245.4,3,-0.257663963630073,-0.0571257815809997,-0.434860965672503,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-0.418624568872296,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,1.06535535627993,-0.215692948539179,0.0525641651425646,-0.0538254866784276,1.49003667643798
Liu22,468,Liu et al. (2019),unknown,unknown,unknown,field,rice,grain,flooded,421,225,0,100,80,silt,1.44,6,9.4,0.95,10.75,10.4,585,8.45,60.5527123848516,20,8987,327.7,3,9149,328,3,-0.257663963630073,-0.0571257815809997,-1.95981578070161,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-0.418624568872296,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,1.06535535627993,-0.215692948539179,0.0525641651425646,-0.0538254866784276,0.129879964282414
Liu22,469,Liu et al. (2019),unknown,unknown,unknown,field,rice,grain,flooded,421,225,0,100,80,silt,1.44,6,9.4,0.95,10.75,10.4,585,8.45,60.5527123848516,40,8987,327.7,3,9229,246.19,3,-0.257663963630073,-0.0571257815809997,-1.95981578070161,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-0.418624568872296,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,1.06535535627993,-0.215692948539179,0.0525641651425646,-0.0538254866784276,1.49003667643798
Liu22,470,Liu et al. (2019),unknown,unknown,unknown,field,rice,grain,flooded,421,225,150,100,80,silt,1.44,6,9.4,0.95,10.75,10.4,585,8.45,60.5527123848516,20,10292.9,164.1,3,10045.3,1147.4,3,-0.257663963630073,-0.0571257815809997,-0.434860965672503,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-0.418624568872296,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,1.06535535627993,-0.215692948539179,0.0525641651425646,-0.0538254866784276,0.129879964282414
Liu22,471,Liu et al. (2019),unknown,unknown,unknown,field,rice,grain,flooded,421,225,150,100,80,silt,1.44,6,9.4,0.95,10.75,10.4,585,8.45,60.5527123848516,40,10292.9,164.1,3,10535.3,327.9,3,-0.257663963630073,-0.0571257815809997,-0.434860965672503,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-0.418624568872296,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,1.06535535627993,-0.215692948539179,0.0525641651425646,-0.0538254866784276,1.49003667643798
Liu22,472,Liu et al. (2019),unknown,unknown,unknown,field,rice,grain,flooded,421,225,0,100,80,silt,1.44,6,9.4,0.95,10.75,10.4,585,8.45,60.5527123848516,20,9793.1,655.7,3,9463.22,245.91,3,-0.257663963630073,-0.0571257815809997,-1.95981578070161,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-0.418624568872296,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,1.06535535627993,-0.215692948539179,0.0525641651425646,-0.0538254866784276,0.129879964282414
Liu22,473,Liu et al. (2019),unknown,unknown,unknown,field,rice,grain,flooded,421,225,0,100,80,silt,1.44,6,9.4,0.95,10.75,10.4,585,8.45,60.5527123848516,40,9793.1,655.7,3,9461.59,327.87,3,-0.257663963630073,-0.0571257815809997,-1.95981578070161,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-0.418624568872296,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,1.06535535627993,-0.215692948539179,0.0525641651425646,-0.0538254866784276,1.49003667643798
Liu22,474,Liu et al. (2019),unknown,unknown,unknown,field,rice,grain,flooded,421,225,150,100,80,silt,1.44,6,9.4,0.95,10.75,10.4,585,8.45,60.5527123848516,20,10115.5,409.9,3,10277.5,1147.5,3,-0.257663963630073,-0.0571257815809997,-0.434860965672503,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-0.418624568872296,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,1.06535535627993,-0.215692948539179,0.0525641651425646,-0.0538254866784276,0.129879964282414
Liu22,475,Liu et al. (2019),unknown,unknown,unknown,field,rice,grain,flooded,421,225,150,100,80,silt,1.44,6,9.4,0.95,10.75,10.4,585,8.45,60.5527123848516,40,10115.5,409.9,3,10767.6,491.6,3,-0.257663963630073,-0.0571257815809997,-0.434860965672503,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-0.418624568872296,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,1.06535535627993,-0.215692948539179,0.0525641651425646,-0.0538254866784276,1.49003667643798
Liu22,476,Liu et al. (2019),unknown,unknown,unknown,field,rice,grain,flooded,421,225,0,100,80,silt,1.44,6,9.4,0.95,10.75,10.4,585,8.45,60.5527123848516,20,7566.37,409.83,3,7646.5,245.500000000001,3,-0.257663963630073,-0.0571257815809997,-1.95981578070161,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-0.418624568872296,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,1.06535535627993,-0.215692948539179,0.0525641651425646,-0.0538254866784276,0.129879964282414
Liu22,477,Liu et al. (2019),unknown,unknown,unknown,field,rice,grain,flooded,421,225,0,100,80,silt,1.44,6,9.4,0.95,10.75,10.4,585,8.45,60.5527123848516,40,7566.37,409.83,3,7726.5,245.500000000001,3,-0.257663963630073,-0.0571257815809997,-1.95981578070161,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-0.418624568872296,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,1.06535535627993,-0.215692948539179,0.0525641651425646,-0.0538254866784276,1.49003667643798
Liu22,478,Liu et al. (2019),unknown,unknown,unknown,field,rice,grain,flooded,421,225,150,100,80,silt,1.44,6,9.4,0.95,10.75,10.4,585,8.45,60.5527123848516,20,9855.83,245.87,3,10018,245.899999999999,3,-0.257663963630073,-0.0571257815809997,-0.434860965672503,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-0.418624568872296,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,1.06535535627993,-0.215692948539179,0.0525641651425646,-0.0538254866784276,0.129879964282414
Liu22,479,Liu et al. (2019),unknown,unknown,unknown,field,rice,grain,flooded,421,225,150,100,80,silt,1.44,6,9.4,0.95,10.75,10.4,585,8.45,60.5527123848516,40,9855.83,245.87,3,10098.1,245.899999999999,3,-0.257663963630073,-0.0571257815809997,-0.434860965672503,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-0.418624568872296,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,1.06535535627993,-0.215692948539179,0.0525641651425646,-0.0538254866784276,1.49003667643798
Liu22,480,Liu et al. (2019),unknown,unknown,unknown,field,rice,grain,flooded,421,225,0,100,80,silt,1.44,6,9.4,0.95,10.75,10.4,585,8.45,60.5527123848516,20,10257.5,491.8,3,9517.99,327.870000000001,3,-0.257663963630073,-0.0571257815809997,-1.95981578070161,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-0.418624568872296,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,1.06535535627993,-0.215692948539179,0.0525641651425646,-0.0538254866784276,0.129879964282414
Liu22,481,Liu et al. (2019),unknown,unknown,unknown,field,rice,grain,flooded,421,225,0,100,80,silt,1.44,6,9.4,0.95,10.75,10.4,585,8.45,60.5527123848516,40,10257.5,491.8,3,9188.31,819.69,3,-0.257663963630073,-0.0571257815809997,-1.95981578070161,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-0.418624568872296,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,1.06535535627993,-0.215692948539179,0.0525641651425646,-0.0538254866784276,1.49003667643798
Liu22,482,Liu et al. (2019),unknown,unknown,unknown,field,rice,grain,flooded,421,225,150,100,80,silt,1.44,6,9.4,0.95,10.75,10.4,585,8.45,60.5527123848516,20,10907.8,491.8,3,11397.8,327.999999999999,3,-0.257663963630073,-0.0571257815809997,-0.434860965672503,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-0.418624568872296,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,1.06535535627993,-0.215692948539179,0.0525641651425646,-0.0538254866784276,0.129879964282414
Liu22,483,Liu et al. (2019),unknown,unknown,unknown,field,rice,grain,flooded,421,225,150,100,80,silt,1.44,6,9.4,0.95,10.75,10.4,585,8.45,60.5527123848516,40,10907.8,491.8,3,10986.1,573.8,3,-0.257663963630073,-0.0571257815809997,-0.434860965672503,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-0.418624568872296,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,1.06535535627993,-0.215692948539179,0.0525641651425646,-0.0538254866784276,1.49003667643798
Liu22,484,Maru et al. (2015),unknown,unknown,unknown,field,rice,grain,flooded,421,225,329,100,80,unknown,1.44,6.27,9.4,0.95,10.75,8.5,585,8.45,22.75,5,4206,380,4,6794,500,4,-0.257663963630073,-0.0571257815809997,1.3849184469289,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-0.205756758186494,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,-1.32997926924417,-0.215692948539179,0.0525641651425646,-1.79236422018058,-0.890237569834264
Liu22,485,Maru et al. (2015),unknown,unknown,unknown,field,rice,grain,flooded,421,225,237.5,100,80,unknown,1.44,6.27,9.4,0.95,10.75,8.5,585,8.45,22.75,5,4206,380,4,7559,860,4,-0.257663963630073,-0.0571257815809997,0.454696009761145,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-0.205756758186494,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,-1.32997926924417,-0.215692948539179,0.0525641651425646,-1.79236422018058,-0.890237569834264
Liu22,486,Maru et al. (2015),unknown,unknown,unknown,field,rice,grain,flooded,421,225,245.75,100,80,unknown,1.44,6.27,9.4,0.95,10.75,8.5,585,8.45,22.75,5,4206,380,4,5233,960,4,-0.257663963630073,-0.0571257815809997,0.538568524587746,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-0.205756758186494,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,-1.32997926924417,-0.215692948539179,0.0525641651425646,-1.79236422018058,-0.890237569834264
Liu22,487,Maru et al. (2015),unknown,unknown,unknown,field,rice,grain,flooded,421,225,163.75,100,80,unknown,1.44,6.27,9.4,0.95,10.75,8.5,585,8.45,22.75,5,4206,380,4,5184,1320,4,-0.257663963630073,-0.0571257815809997,-0.295073440961501,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-0.205756758186494,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,-1.32997926924417,-0.215692948539179,0.0525641651425646,-1.79236422018058,-0.890237569834264
Liu22,488,Maru et al. (2015),unknown,unknown,unknown,field,rice,grain,flooded,421,225,84.5,100,80,unknown,1.44,6.27,9.4,0.95,10.75,8.5,585,8.45,22.75,5,2612,540,4,3429,840,4,-0.257663963630073,-0.0571257815809997,-1.10075790156855,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-0.205756758186494,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,-1.32997926924417,-0.215692948539179,0.0525641651425646,-1.79236422018058,-0.890237569834264
Liu22,495,Chen et al. (2016),unknown,unknown,unknown,field,rice,grain,irrigation,421,225,280,100,80,unknown,1.44,4.97,9.4,0.95,10.75,10.4,585,8.45,60.5527123848516,20,6534.4,183.6,3,7872.1,288.56,3,-0.257663963630073,-0.0571257815809997,0.88676654068606,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-1.23067584667369,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,1.06535535627993,-0.215692948539179,0.0525641651425646,-0.0538254866784276,0.129879964282414
Liu22,496,Chen et al. (2016),unknown,unknown,unknown,field,rice,grain,irrigation,421,225,280,100,80,unknown,1.44,4.97,9.4,0.95,10.75,10.4,585,8.45,60.5527123848516,40,6534.4,183.6,3,7977.05,262.29,3,-0.257663963630073,-0.0571257815809997,0.88676654068606,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-1.23067584667369,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,1.06535535627993,-0.215692948539179,0.0525641651425646,-0.0538254866784276,1.49003667643798
Liu22,497,Chen et al. (2016),unknown,unknown,unknown,field,rice,grain,irrigation,421,225,280,100,80,unknown,1.44,4.97,9.4,0.95,10.75,10.4,585,8.45,60.5527123848516,20,6009.84,6534.4,3,6718,472.16,3,-0.257663963630073,-0.0571257815809997,0.88676654068606,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-1.23067584667369,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,1.06535535627993,-0.215692948539179,0.0525641651425646,-0.0538254866784276,0.129879964282414
Liu22,498,Chen et al. (2016),unknown,unknown,unknown,field,rice,grain,irrigation,421,225,280,100,80,unknown,1.44,4.97,9.4,0.95,10.75,10.4,585,8.45,60.5527123848516,40,6009.84,524.590000000001,3,7268.85,288.53,3,-0.257663963630073,-0.0571257815809997,0.88676654068606,-0.0941725064368832,-0.140877564154201,0.0657592759644157,-1.23067584667369,-0.0935789177722162,-0.0364134809697117,-0.050196580850936,1.06535535627993,-0.215692948539179,0.0525641651425646,-0.0538254866784276,1.49003667643798
