meta_analytical_study,no.,sources,year_of_experiment,country,lat,lon,experiment_type,crop,crop_type,water_magement,rain,irr,n_fer,p_fer,k_fer,texture,sbd,sph,soc,stn,scn,bph,btc,btn,bcn,brate,yc_mean,yc_sd,yc_n,yr_mean,yr_sd,yr_n,yield_unit,nuec_mean,nuec_sd,nuec_n,nuer_mean,nuer_sd,nuer_n,socc_mean,socc_sd,socc_n,socr_mean,socr_sd,socr_n,phc_mean,phc_sd,phc_n,phr_mean,phr_sd,phr_n,sbdc_mean,sbdc_sd,sbdc_n,sbdr_mean,sbdr_sd,sbdr_n,yi,vi
Wu22,1821,"Shang et al., 2015",2012,61005,34.3,108.1,,,grain,,450,0.85,225,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,60,,,,,,,,,,,,,,8.7,0.879301330661467,,,,,7.33,0.63034358933741,,,,,1.3,0.0970672131998812,,1.14,0.0814083851385551,,,
Wu22,1822,"Shang et al., 2015",2012,61005,34.3,108.1,,,grain,,450,0.85,225,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,80,,,,,,,,,,,,,,8.7,0.879301330661467,,,,,7.33,0.63034358933741,,,,,1.3,0.0970672131998812,,1.09,0.0778378419307237,,,
Wu22,1823,"Zhu et al., 2017",2016,15003,41.2,107.7,,,grain,,525,0.85,411,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,0,,,,,,,,,,,,,,20.9,2.11234457595686,,,,,6.9,0.593365725297153,,,,,1.35,0.100800567553723,,,,,,
Wu22,1824,"Zhu et al., 2017",2016,15003,41.2,107.7,,,grain,,525,0.85,411,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,15,,,,,,,,,,,,,,20.9,2.11234457595686,,,,,6.9,0.593365725297153,,,,,1.35,0.100800567553723,,,,,,
Wu22,1825,"Zhu et al., 2017",2016,15003,41.2,107.7,,,grain,,525,0.85,411,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,30,,,,,,,,,,,,,,20.9,2.11234457595686,,,,,6.9,0.593365725297153,,,,,1.35,0.100800567553723,,,,,,
Wu22,1826,"Zhu et al., 2017",2016,15003,41.2,107.7,,,grain,,525,0.85,411,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,45,,,,,,,,,,,,,,20.9,2.11234457595686,,,,,6.9,0.593365725297153,,,,,1.35,0.100800567553723,,,,,,
Wu22,1827,"Zhu et al., 2017",2016,15003,41.2,107.7,,,grain,,525,0.85,411,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,60,,,,,,,,,,,,,,20.9,2.11234457595686,,,,,6.9,0.593365725297153,,,,,1.35,0.100800567553723,,,,,,
Wu22,1828,"Sun et al., 2019",2015,32002,32.6,120.9,,,grain,,525,0.85,337.95,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,0,,,,,,,,,,,,,,2.108468677,0.213101070499324,,2.1,0.23119520750176,,8.62,0.741277181458182,,,,,1.37,0.102293909295259,,1.39,0.0992611011777119,,,
Wu22,1829,"Sun et al., 2019",2015,32002,32.6,120.9,,,grain,,525,0.85,337.95,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,7.5,,,,,,,,,,,,,,2.108468677,0.213101070499324,,2.73,0.300553769752288,,8.62,0.741277181458182,,,,,1.37,0.102293909295259,,1.37,0.0978328838945794,,,
Wu22,1830,"Sun et al., 2019",2015,32002,32.6,120.9,,,grain,,525,0.85,337.95,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,30,,,,,,,,,,,,,,2.108468677,0.213101070499324,,3.42,0.376517909360009,,8.62,0.741277181458182,,,,,1.37,0.102293909295259,,1.26,0.0899776888373504,,,
Wu22,1831,"Wei et al., 2019",2016,23004,45.7,126.6,,,legumes,,450,0.85,150,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,0,,,,,,,,,,,,,,14.1,1.42507457038238,,,,,5.6,0.481572182849863,,,,,1.22,0.0910938462337346,,,,,,
Wu22,1832,"Wei et al., 2019",2016,23004,45.7,126.6,,,legumes,,450,0.85,150,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,75,,,,,,,,,,,,,,14.1,1.42507457038238,,,,,5.6,0.481572182849863,,,,,1.22,0.0910938462337346,,,,,,
Wu22,1833,"Wei et al., 2019",2017,23004,45.7,126.6,,,legumes,,450,0.85,150,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,0,,,,,,,,,,,,,,14.1,1.42507457038238,,,,,5.6,0.481572182849863,,,,,1.22,0.0910938462337346,,,,,,
Wu22,1834,"Wei et al., 2019",2017,23004,45.7,126.6,,,legumes,,450,0.85,150,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,75,,,,,,,,,,,,,,14.1,1.42507457038238,,,,,5.6,0.481572182849863,,,,,1.22,0.0910938462337346,,,,,,
Wu22,1835,"Wei et al., 2019",2018,23004,45.7,126.6,,,legumes,,450,0.85,150,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,0,,,,,,,,,,,,,,14.1,1.42507457038238,,,,,5.6,0.481572182849863,,,,,1.22,0.0910938462337346,,,,,,
Wu22,1836,"Wei et al., 2019",2018,23004,45.7,126.6,,,legumes,,450,0.85,150,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,75,,,,,,,,,,,,,,14.1,1.42507457038238,,,,,5.6,0.481572182849863,,,,,1.22,0.0910938462337346,,,,,,
Wu22,1837,"Wei et al., 2020",2016,23005,45.7,126.6,,,legumes,,525,0.85,47,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,0,,,,,,,,,,,,,,14.1,1.42507457038238,,16.097,1.77216631197896,,5.6,0.481572182849863,,,,,1.22,0.0910938462337346,,1.247,0.0890493476033142,,,
Wu22,1838,"Wei et al., 2020",2016,23005,45.7,126.6,,,legumes,,525,0.85,47,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,75,,,,,,,,,,,,,,14.1,1.42507457038238,,18.42,2.02791224865829,,5.6,0.481572182849863,,,,,1.22,0.0910938462337346,,1.203,0.0859072695804226,,,
Wu22,1839,"Wei et al., 2020",2017,23005,45.7,126.6,,,legumes,,525,0.85,47,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,0,,,,,,,,,,,,,,14.1,1.42507457038238,,15.47,1.7031380285963,,5.6,0.481572182849863,,,,,1.22,0.0910938462337346,,1.247,0.0890493476033142,,,
Wu22,1840,"Wei et al., 2020",2017,23005,45.7,126.6,,,legumes,,525,0.85,47,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,75,,,,,,,,,,,,,,14.1,1.42507457038238,,17.537,1.9307001685516,,5.6,0.481572182849863,,,,,1.22,0.0910938462337346,,1.21,0.086407145629519,,,
Wu22,1841,"Wei et al., 2020",2018,23005,45.7,126.6,,,legumes,,525,0.85,47,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,0,,,,,,,,,,,,,,14.1,1.42507457038238,,14.957,1.64666034219229,,5.6,0.481572182849863,,,,,1.22,0.0910938462337346,,1.247,0.0890493476033142,,,
Wu22,1842,"Wei et al., 2020",2018,23005,45.7,126.6,,,legumes,,525,0.85,47,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,75,,,,,,,,,,,,,,14.1,1.42507457038238,,16.677,1.83602022643183,,5.6,0.481572182849863,,,,,1.22,0.0910938462337346,,1.213,0.0866213782219889,,,
Wu22,1843,"Wei et al., 2020",2019,23005,45.7,126.6,,,legumes,,525,0.85,47,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,0,,,,,,,,,,,,,,14.1,1.42507457038238,,14.517,1.59821944157288,,5.6,0.481572182849863,,,,,1.22,0.0910938462337346,,1.247,0.0890493476033142,,,
Wu22,1844,"Wei et al., 2020",2019,23005,45.7,126.6,,,legumes,,525,0.85,47,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,75,,,,,,,,,,,,,,14.1,1.42507457038238,,16.047,1.7666616641813,,5.6,0.481572182849863,,,,,1.22,0.0910938462337346,,1.22,0.0871212542710853,,,
Wu22,1845,"Wu et al., 2012",2009,46001,19.5,109.5,,,,,525,0.85,27.84,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,0,,,,,,,,,,,,,,41.64150943,4.20867064971851,,44.14,4.85950307577508,,6.6,0.567567215501624,,,,,1.37,0.102293909295259,,,,,,
Wu22,1846,"Wu et al., 2012",2009,46001,19.5,109.5,,,,,525,0.85,27.84,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,3,,,,,,,,,,,,,,41.64150943,4.20867064971851,,48.96,5.3901511234696,,6.6,0.567567215501624,,,,,1.37,0.102293909295259,,,,,,
Wu22,1847,"Wu et al., 2012",2009,46001,19.5,109.5,,,,,525,0.85,27.84,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,15,,,,,,,,,,,,,,41.64150943,4.20867064971851,,51.92,5.71602627309112,,6.6,0.567567215501624,,,,,1.37,0.102293909295259,,,,,,
Wu22,1848,"Wu et al., 2012",2009,46001,19.5,109.5,,,,,525,0.85,27.84,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,30,,,,,,,,,,,,,,41.64150943,4.20867064971851,,58.97,6.49218161256132,,6.6,0.567567215501624,,,,,1.37,0.102293909295259,,,,,,
Wu22,1849,"Wu et al., 2012",2010,46001,19.5,109.5,,,,,525,0.85,27.84,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,0,,,,,,,,,,,,,,44.33962264,4.48136657337693,,47,5.17436892980129,,6.6,0.567567215501624,,,,,1.37,0.102293909295259,,,,,,
Wu22,1850,"Wu et al., 2012",2010,46001,19.5,109.5,,,,,525,0.85,27.84,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,3,,,,,,,,,,,,,,44.33962264,4.48136657337693,,41.94,4.617298572678,,6.6,0.567567215501624,,,,,1.37,0.102293909295259,,,,,,
Wu22,1851,"Wu et al., 2012",2010,46001,19.5,109.5,,,,,525,0.85,27.84,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,15,,,,,,,,,,,,,,44.33962264,4.48136657337693,,53.1,5.84593596111592,,6.6,0.567567215501624,,,,,1.37,0.102293909295259,,,,,,
Wu22,1852,"Wu et al., 2012",2010,46001,19.5,109.5,,,,,525,0.85,27.84,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,30,,,,,,,,,,,,,,44.33962264,4.48136657337693,,56.24,6.19162784280903,,6.6,0.567567215501624,,,,,1.37,0.102293909295259,,,,,,
Wu22,1853,"Lü et al., 2015",2013,15004,40.6,110.6,,,grain,,525,0.85,294,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,0,,,,,,,,,,,,,,13.36,1.35028342271692,,12.79,1.40808890664167,,8.25,0.70945901937703,,,,,1.38,0.103040580166028,,,,,,
Wu22,1854,"Lü et al., 2015",2013,15004,40.6,110.6,,,grain,,525,0.85,117.6,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,4.5,,,,,,,,,,,,,,13.36,1.35028342271692,,13.61,1.49836513052331,,8.25,0.70945901937703,,,,,1.38,0.103040580166028,,,,,,
Wu22,1855,"Lü et al., 2015",2013,15004,40.6,110.6,,,grain,,525,0.85,205.8,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,7.5,,,,,,,,,,,,,,13.36,1.35028342271692,,14.77,1.62607295942904,,8.25,0.70945901937703,,,,,1.38,0.103040580166028,,,,,,
Wu22,1856,"Lü et al., 2015",2013,15004,40.6,110.6,,,grain,,525,0.85,294,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,10.5,,,,,,,,,,,,,,13.36,1.35028342271692,,15.48,1.70423895815583,,8.25,0.70945901937703,,,,,1.38,0.103040580166028,,,,,,
Wu22,1857,"Qu et al., 2020",2018,15005,40.8,106.9,,,,,525,0.85,150,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,0,,,,,,,,,,,,,,8.31,0.839884374459401,,6.8,0.748632100481888,,8.32,0.715478671662654,,,,,1.42,0.106027263649101,,,,,,
Wu22,1858,"Qu et al., 2020",2018,15005,40.8,106.9,,,,,525,0.85,150,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,22.5,,,,,,,,,,,,,,8.31,0.839884374459401,,7.9,0.869734352030429,,8.32,0.715478671662654,,,,,1.42,0.106027263649101,,,,,,
Wu22,1859,"Zhang et al., 2017",2016,64002,40,116.3,,,tubers,,525,0.85,83.52,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,0,,,,,,,,,,,,,,7,0.707483829267847,,,,,6.9,0.593365725297153,,,,,1.6,0.119467339322931,,1.44,0.102831644385543,,,
Wu22,1860,"Zhang et al., 2017",2016,64002,40,116.3,,,tubers,,525,0.85,83.52,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,5,,,,,,,,,,,,,,7,0.707483829267847,,,,,6.9,0.593365725297153,,,,,1.6,0.119467339322931,,1.33,0.0949764493283143,,,
Wu22,1861,"Zhang et al., 2017",2016,64002,40,116.3,,,tubers,,525,0.85,83.52,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,10,,,,,,,,,,,,,,7,0.707483829267847,,,,,6.9,0.593365725297153,,,,,1.6,0.119467339322931,,1.37,0.0978328838945794,,,
Wu22,1862,"Zhang et al., 2017",2016,64002,40,116.3,,,tubers,,525,0.85,83.52,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,20,,,,,,,,,,,,,,7,0.707483829267847,,,,,6.9,0.593365725297153,,,,,1.6,0.119467339322931,,1.34,0.0956905579698806,,,
Wu22,1863,"Zhang et al., 2017",2016,64002,40,116.3,,,tubers,,525,0.85,83.52,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,25,,,,,,,,,,,,,,7,0.707483829267847,,,,,6.9,0.593365725297153,,,,,1.6,0.119467339322931,,1.32,0.094262340686748,,,
Wu22,1864,"Zhang et al., 2017",2016,64002,40,116.3,,,tubers,,525,0.85,83.52,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,30,,,,,,,,,,,,,,7,0.707483829267847,,,,,6.9,0.593365725297153,,,,,1.6,0.119467339322931,,1.31,0.0935482320451818,,,
Wu22,1865,"Wei et al., 2018",2015,23006,48.2,127,,,legumes,,450,0.85,150,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,0,,,,,,,,,,,,,,34.83,3.52023739619987,,19.16129032,2.1095230912066,,6.3,0.541768705706096,,6.32,0.578214857865796,,1.24,0.0925871879752713,,1.168,0.0834078893349407,,,
Wu22,1866,"Wei et al., 2018",2015,23006,48.2,127,,,legumes,,450,0.85,150,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,25,,,,,,,,,,,,,,34.83,3.52023739619987,,24.04032258,2.64667017490111,,6.3,0.541768705706096,,6.62,0.605661765675881,,1.24,0.0925871879752713,,1.148,0.0819796720518081,,,
Wu22,1867,"Wei et al., 2018",2015,23006,48.2,127,,,legumes,,450,0.85,150,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,50,,,,,,,,,,,,,,34.83,3.52023739619987,,28.91935484,3.18381725859563,,6.3,0.541768705706096,,6.92,0.633108673485966,,1.24,0.0925871879752713,,1.128,0.0805514547686756,,,
Wu22,1868,"Wei et al., 2018",2015,23006,48.2,127,,,legumes,,450,0.85,150,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,75,,,,,,,,,,,,,,34.83,3.52023739619987,,33.7983871,3.72096434229014,,6.3,0.541768705706096,,7.22,0.660555581296051,,1.24,0.0925871879752713,,1.108,0.0791232374855431,,,
Wu22,1869,"Wei et al., 2018",2015,23006,48.2,127,,,legumes,,450,0.85,150,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,100,,,,,,,,,,,,,,34.83,3.52023739619987,,38.67741935,4.25811142488373,,6.3,0.541768705706096,,7.52,0.688002489106137,,1.24,0.0925871879752713,,1.088,0.0776950202024105,,,
Wu22,1870,"Wei et al., 2018",2016,23006,48.2,127,,,legumes,,450,0.85,150,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,25,,,,,,,,,,,,,,34.83,3.52023739619987,,29.00537634,3.19328761980616,,6.3,0.541768705706096,,7.17,0.655981096661037,,1.24,0.0925871879752713,,1.1185,0.0798730515591876,,,
Wu22,1871,"Wei et al., 2018",2016,23006,48.2,127,,,legumes,,450,0.85,150,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,50,,,,,,,,,,,,,,34.83,3.52023739619987,,40.75268817,4.48658390367507,,6.3,0.541768705706096,,7.44,0.680683313690114,,1.24,0.0925871879752713,,1.091,0.0779092527948804,,,
Wu22,1872,"Wei et al., 2018",2016,23006,48.2,127,,,legumes,,450,0.85,150,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,75,,,,,,,,,,,,,,34.83,3.52023739619987,,52.5,5.77988018754399,,6.3,0.541768705706096,,7.71,0.705385530719191,,1.24,0.0925871879752713,,1.0635,0.0759454540305731,,,
Wu22,1873,"Wei et al., 2018",2016,23006,48.2,127,,,legumes,,450,0.85,150,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,100,,,,,,,,,,,,,,34.83,3.52023739619987,,64.24731183,7.07317647141291,,6.3,0.541768705706096,,7.98,0.730087747748268,,1.24,0.0925871879752713,,1.036,0.0739816552662659,,,
Wu22,1874,"Wei et al., 2018",2017,23006,48.2,127,,,legumes,,450,0.85,150,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,25,,,,,,,,,,,,,,34.83,3.52023739619987,,35.05376344,3.85917243439447,,6.3,0.541768705706096,,7.26,0.664215169004063,,1.24,0.0925871879752713,,1.1055,0.0789447103251515,,,
Wu22,1875,"Wei et al., 2018",2017,23006,48.2,127,,,legumes,,450,0.85,150,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,50,,,,,,,,,,,,,,34.83,3.52023739619987,,45.75268817,5.03704868344117,,6.3,0.541768705706096,,7.6,0.695321664522159,,1.24,0.0925871879752713,,1.073,0.0766238572400611,,,
Wu22,1876,"Wei et al., 2018",2017,23006,48.2,127,,,legumes,,450,0.85,150,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,75,,,,,,,,,,,,,,34.83,3.52023739619987,,56.4516129,6.21492493248786,,6.3,0.541768705706096,,7.94,0.726428160040256,,1.24,0.0925871879752713,,1.0405,0.0743030041549707,,,
Wu22,1877,"Wei et al., 2018",2017,23006,48.2,127,,,legumes,,450,0.85,150,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,100,,,,,,,,,,,,,,34.83,3.52023739619987,,67.15053763,7.39280118153456,,6.3,0.541768705706096,,8.28,0.757534655558353,,1.24,0.0925871879752713,,1.008,0.0719821510698803,,,
Wu22,1878,"Zhou et al., 2016",2015,32003,32.5,118.6,,,grain,,600,0.85,0,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,0,,,,,,,,,,,,,,24,2.42565884320405,,22.831,2.51353227736794,,7.17,0.616584384113128,,7.17,0.655981096661037,,1.3,0.0970672131998812,,1.3,0.0928341234036155,,,
Wu22,1879,"Zhou et al., 2017",2015,32003,32.5,118.6,,,grain,,600,0.85,89.5,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,1.458,,,,,,,,,,,,,,24,2.42565884320405,,22.871,2.51793599560607,,7.17,0.616584384113128,,7.04,0.64408743661,,1.3,0.0970672131998812,,1.35,0.0964046666114468,,,
Wu22,1880,"Yu et al., 2018",2010,15006,39.9,116.4,,,grain,,525,0.85,465,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,0,,,,,,,,,,,,,,7,0.707483829267847,,,,,6.9,0.593365725297153,,,,,0.745138,0.0556372839302562,,0.7927,0.0566073920169584,,,
Wu22,1881,"Yu et al., 2018",2010,15006,39.9,116.4,,,grain,,525,0.85,465,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,25,,,,,,,,,,,,,,7,0.707483829267847,,,,,6.9,0.593365725297153,,,,,0.745044,0.055630265224071,,0.7926,0.0566002509305428,,,
Wu22,1882,"Yu et al., 2018",2010,15006,39.9,116.4,,,grain,,525,0.85,465,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,75,,,,,,,,,,,,,,7,0.707483829267847,,,,,6.9,0.593365725297153,,,,,0.74824,0.0558689012343685,,0.796,0.0568430478686753,,,
Wu22,1883,"Yu et al., 2018",2010,15006,39.9,116.4,,,grain,,525,0.85,465,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,125,,,,,,,,,,,,,,7,0.707483829267847,,,,,6.9,0.593365725297153,,,,,0.748616,0.0558969760591094,,0.7964,0.056871612214338,,,
Wu22,1884,"Yu et al., 2018",2010,15006,39.9,116.4,,,grain,,525,0.85,465,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,200,,,,,,,,,,,,,,7,0.707483829267847,,,,,6.9,0.593365725297153,,,,,1.54,0.114987314098321,,,,,,
Wu22,1885,"Yu et al., 2018",2010,15006,39.9,116.4,,,grain,,525,0.85,465,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,250,,,,,,,,,,,,,,7,0.707483829267847,,,,,6.9,0.593365725297153,,,,,1.54,0.114987314098321,,,,,,
Wu22,1886,"Li et al., 2019",2016,41002,34.4,113.8,,,grain,,500,0.85,180,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,0,,,,,,,,,,,,,,10,1.01069118466835,,,,,7.1,0.610564731827505,,,,,1.22,0.0910938462337346,,,,,,
Wu22,1887,"Li et al., 2019",2016,41002,34.4,113.8,,,grain,,500,0.85,180,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,4.8,,,,,,,,,,,,,,10,1.01069118466835,,,,,7.1,0.610564731827505,,,,,1.22,0.0910938462337346,,,,,,
Wu22,1888,"Soinne et al., 2020",2017,Finland001,60.2,25,,,grain,,450,0.85,90,100,75,clay,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,0,,,,,,,,,,,,,,48.5,4.90185224564151,,,,,5.6,0.481572182849863,,,,,1.32,0.0985605549414178,,,,,,
Wu22,1889,"Soinne et al., 2020",2017,Finland001,60.2,25,,,grain,,450,0.85,90,100,75,clay,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,30,,,,,,,,,,,,,,48.5,4.90185224564151,,,,,5.6,0.481572182849863,,,,,1.32,0.0985605549414178,,,,,,
Wu22,1890,"Soinne et al., 2020",2018,Finland001,60.2,25,,,grain,,450,0.85,90,100,75,clay,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,0,,,,,,,,,,,,,,48.5,4.90185224564151,,,,,5.6,0.481572182849863,,5.7,0.52149124839162,,1.32,0.0985605549414178,,1.0122,0.0722820766993381,,,
Wu22,1891,"Soinne et al., 2020",2018,Finland001,60.2,25,,,grain,,450,0.85,90,100,75,clay,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,30,,,,,,,,,,,,,,48.5,4.90185224564151,,,,,5.6,0.481572182849863,,5.8,0.530640217661648,,1.32,0.0985605549414178,,1.0494,0.0749385608459647,,,
Wu22,1892,"Agegnehu et al., 2016",2014,Australia001,-17.2,145.5,,,grain,,550,0.85,150,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,0,,,,,,,,,,,,,,20.1,2.03148928118339,,30.9,3.40187233895446,,5.6,0.481572182849863,,5.76,0.526980629953637,,0.808510638,0.0603691342100907,,0.76,0.0542722567590367,,,
Wu22,1893,"Agegnehu et al., 2016",2014,Australia001,-17.2,145.5,,,grain,,550,0.85,150,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,10,,,,,,,,,,,,,,20.1,2.03148928118339,,33.4,3.67710472883751,,5.6,0.481572182849863,,5.92,0.541618980785682,,0.829787234,0.0619577956563213,,0.78,0.0557004740421693,,,
Wu22,1894,"Tan et al., 2017",2015,11001,40.2,116.2,,,legumes,,525,0.85,0,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,0,,,,,,,,,,,,,,10.3,1.0410119202084,,12.87,1.41689634311793,,8.2,0.705159267744442,,8.17,0.747470789361321,,1.382978723,0.103262992735646,,1.3,0.0928341234036155,,,
Wu22,1895,"Tan et al., 2017",2015,11001,40.2,116.2,,,legumes,,450,0.85,0,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,50,,,,,,,,,,,,,,10.3,1.0410119202084,,22.67,2.49580731145947,,8.2,0.705159267744442,,8.67,0.793215635711463,,1.127659574,0.0841990556048809,,1.06,0.0756955160060249,,,
Wu22,1896,"Tan et al., 2017",2015,11001,40.2,116.2,,,legumes,,450,0.85,0,100,75,,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,50,,,,,,,,,,,,,,10.3,1.0410119202084,,22.54,2.48149522718555,,8.2,0.705159267744442,,8.76,0.801449708054489,,1.191489362,0.0889650399435726,,1.12,0.0799801678554226,,,
